Sr._No.,KYC_Attributes,Surname,Name,Father_Name,Mother_Name,Spouse_Name,Date_of_Birth,Gender,Blood_Group,Home_Address,Office_Address,Communication_Address,PAN_no,Aadhar_no,Passport_no,BankAcDetails,CreditCard,Mobile_No,Email_Id,Nationality,Voter_Card_ID,DL,year_of_Birth,Age
91,Driving License,,Mathur Manoj ,Vivek Mathur,,,1986-02-27,Male,,911  Tulsiani Chambers  Kolhapur Maharashtra 466062,,"911, Tulsiani Chambers, Kolhapur,Maharashtra-466062",0,0,0,0,,4322552799,,Indian,,DL4323584,1986,35
92,Driving License,,Jain Sarika ,Deepak Jain,,,1989-09-24,Female,,79  M G Road  Raja Rammohan Roy Durg Jharkhand 331946,,"79, M G Road, Raja Rammohan Roy Durg,Jharkhand-331946",0,0,0,0,,4320399327,,Indian,,DL43202684,1989,32
93,Driving License,,Vaishali Verma,Verma Srikant,,,1991-07-26,Female,,149/1  M K Hardware  H Cross Sampige Main Road  Shilchar  Assam 281843,,"149/1, M K Hardware, H Cross Sampige Main Road, Shilchar, Assam-281843",0,0,0,0,,4329509126,,Indian,,DL43250654,1991,30
94,Driving License,,Verma Akash ,Vivek Verma,,,1987-02-27,Male,,56  1st Floor  Ahmed Oomerbhai Bldg  Kolhapur Maharashtra 466033,,"56, 1st Floor, Ahmed Oomerbhai Bldg, Kolhapur,Maharashtra-466033",0,0,0,0,,4322552536,,Indian,,DL4323536,1987,34
95,Driving License,,Jain Priyanka ,Deepak Jain,,,1984-09-24,Female,,53  Mukhram Kanoria Road  Durg Jharkhand 331946,,"53, Mukhram Kanoria Road, Durg,Jharkhand-331946",0,0,0,0,,4320399536,,Indian,,DL43202536,1984,37
96,Driving License,,Tanu Verma,Verma Srikant,,,1995-07-26,Female,,710 Nr Hira Monica Marriage  Shilchar  Assam 281843,,"710,Nr Hira Monica Marriage, Shilchar, Assam-281843",0,0,0,0,,4329509536,,Indian,,DL43250536,1995,26
97,Driving License,,Verma Aakshit ,Kapil Verma,,,1985-02-27,Male,,D 9  Shah Ind Area  New Chandra  Veera Desai Rd  Kolhapur Maharashtra 466033,,"D-9, Shah Ind Area, New Chandra, Veera Desai Rd, Kolhapur,Maharashtra-466033",0,0,0,0,,9412552536,,Indian,,DL1723536,1985,36
98,Driving License,,Jain Pankaj ,Dilip Jain,,,1984-09-21,Male,,B/3 Rajhansa Soceity  Near Best Depot Durg Jharkhand 331946,,"B/3 Rajhansa Soceity, Near Best Depot Durg,Jharkhand-331946",0,0,0,0,,9120399536,,Indian,,DL17202536,1984,37
99,Driving License,,Abhinash Verma,Verma Suraj,,,1995-07-21,Male,,Room No 152  5  Ashirwad Indl estate  Ram Mandir Road  Shilchar  Assam 281843,,"Room No.152, 5, Ashirwad Indl.estate, Ram Mandir Road, Shilchar, Assam-281843",0,0,0,0,,9329509536,,Indian,,DL17250536,1995,26
100,Driving License,,Verma Vivek ,Anil Verma,,,1984-01-21,Male,,678/2 Chak Raghunath  Jhilmil Colony Kolhapur Maharashtra 466033,,"678/2 Chak Raghunath, Jhilmil Colony Kolhapur,Maharashtra-466033",0,0,0,0,,5512552536,,Indian,,DL7023535,1984,37
101,Driving License,,Jain Rajiv ,Vijay Jain,,,1984-09-17,Male,,671a  Railway Quarter Durg Jharkhand 331946,,"671a, Railway Quarter,Durg,Jharkhand-331946",0,0,0,0,,5520399536,,Indian,,DL70202535,1984,37
102,Driving License,,Ankur Verma,Verma Suraj,,,1995-07-14,Male,,67a Hewat Road  Shilchar  Assam 281843,,"67a Hewat Road, Shilchar, Assam-281843",0,0,0,0,,5529509536,,Indian,,DL70250533,1995,26
103,Driving License,,Tapkire Amar ,Babalu Tapkire,,,1984-01-21,Male,,1195 Fergusson Col  Tukaram Padulka Kolhapur Maharashtra 466033,,"1195 Fergusson Col, Tukaram Padulka Kolhapur,Maharashtra-466033",0,0,0,0,,5832552536,,Indian,,DL702353510,1984,37
104,Driving License,,Gupta Amit ,Vijay Gupta,,,1984-09-17,Male,,67  Hemu Classic Bldg  S V Road Ranchi Jharkhand 431946,,"67, Hemu Classic Bldg, S V Road,Ranchi,Jharkhand-431946",0,0,0,0,,8320399535,,Indian,,DL732025350,1984,37
105,Driving License,,Shubham Tapkire,Ankit Tapkire,Payal Tapkire,,1995-08-14,Male,,10  Konkan Nagar  Hit Niketan J M RdShilchar  Assam 281843,,"10, Konkan Nagar, Hit Niketan J M RdShilchar, Assam-281843",0,0,0,0,,8329509531,,Indian,,DL762505336,1995,26
106,Driving License,,Tapkire Atul ,Balvir Tapkire,,,1984-01-21,Male,,145 Fergusson Col  Tukaram Padulka Kolhapur Maharashtra 466033,,"145 Fergusson Col, Tukaram Padulka Kolhapur,Maharashtra-466033",0,0,0,0,,7132552536,,Indian,,DL752353515,1984,37
107,Driving License,,Gupta Ankit ,Vijay Gupta,,,1984-09-17,Male,,475  S V Road Ranchi Jharkhand 431946,,"475  S V Road,Ranchi,Jharkhand-431946",0,0,0,0,,7120399535,,Indian,,DL002025350,1984,37
108,Driving License,,Kapil Tapkire,Ankit Tapkire,Priynka Tapkire,,1995-08-14,Male,,101  Konkan Nagar J M Rd  Shilchar  Assam 281843,,"101, Konkan Nagar,J M Rd, Shilchar, Assam-281843",0,0,0,0,,7129509531,,Indian,,DL762505375,1995,26
109,Driving License,,Soni Abhishek ,Kapil Soni,,,1984-04-21,Male,,214  Ahata Meer Bukhari Shivaji Road Kolhapur Maharashtra 636033,,"214, Ahata Meer Bukhari,Shivaji Road Kolhapur,Maharashtra-636033",0,0,0,0,,7122552536,,Indian,,DL751223515,1984,37
110,Driving License,,Gupta Neeraj ,Akash Gupta,,,1989-09-17,Male,,46 Anusuya Apt Opp Rly Station Patna road Ranchi Jharkhand 431471,,"46 Anusuya Apt,Opp Rly Station,Patna road Ranchi,Jharkhand-431471",0,0,0,0,,7121269535,,Indian,,DL125025350,1989,32
111,Driving License,,Adesh N Soni,Neeraj Soni,Priynka Soni,,1991-08-14,Male,,112  Guru Nanak Pura  Civil Lines Patna Bihar 481843,,"112, Guru Nanak Pura, Civil Lines Patna Bihar-481843",0,0,0,0,,7123509531,,Indian,,DL762505126,1991,30
112,Driving License,,Soni Pooja ,Kapil Soni,,,1984-04-21,Female,,186e  Bhai Randhir Singh N Shivaji Road Kolhapur Maharashtra 636033,,"186e, Bhai Randhir Singh N Shivaji Road Kolhapur,Maharashtra-636033",0,0,0,0,,8242552536,,Indian,,DL751223824,1984,37
113,Driving License,,Gupta Niharika ,Amit Gupta,,,1989-09-17,Female,,Plot No 430A  Industrial Area  Phase II Ranchi Jharkhand 431471,,"Plot No 430A, Industrial Area, Phase II Ranchi,Jharkhand-431471",0,0,0,0,,8241269535,,Indian,,DL824025350,1989,32
114,Driving License,,Kavita R Soni,Rajendra Soni,Priynka Soni,,1991-08-14,Female,,Plot No 6  Sec 23  Krishi Bazaar Patna Bihar 481843,,"Plot No 6, Sec-23, Krishi Bazaar Patna Bihar-481843",0,0,0,0,,8243509531,,Indian,,DL762505824,1991,30
115,Driving License,,Soni Aadha ,Kadam Soni,,,1985-05-22,Female,,109/1  Jagrati Vihar opp Railway Sta Kolhapur Maharashtra 636033,,"109/1, Jagrati Vihar opp Railway Sta Kolhapur,Maharashtra-636033",0,0,0,0,,8242551036,,Indian,,DL710223824,1985,36
116,Driving License,,Gupta Adya ,Keshav Gupta,,,1990-10-17,Female,,H no 215 Radha nagar Near bus station Ranchi Jharkhand 431471,,"H no 215 Radha nagar Near bus station Ranchi,Jharkhand-431471",0,0,0,0,,8241269510,,Indian,,DL810025350,1990,31
117,Driving License,,Amrita ND Soni,Neterpal Soni,Deeplata Soni,,1991-08-14,Female,,5 Manek Bhandari Compound Khadimarket Patna Bihar 481843,,"5 Manek Bhandari Compound,Khadimarket Patna Bihar-481843",0,0,0,0,,8243509510,,Indian,,DL761005824,1991,30
118,Driving License,,Soni Kinjal,Ajay Soni,,,1987-05-22,Female,,60/60  Hughes Rd  N S Patkar Rd  Kolhapur Maharashtra 636033,,"60/60, Hughes Rd, N S Patkar Rd, Kolhapur,Maharashtra-636033",0,0,0,0,,8242556836,,Indian,,DL680223828,1987,34
119,Driving License,,Gupta Mrinal ,Manohar Gupta,,,1992-10-17,Female,,No 18  Mission Street Ranchi Jharkhand 431471,,"No 18, Mission Street Ranchi,Jharkhand-431471",0,0,0,0,,6741269517,,Indian,,DL670025356,1992,29
120,Driving License,,Ketki Kushal M Soni,Kushal Soni,Mohini Soni,,1993-08-14,Female,,110  Payal Complex  Nr Manubhai Tower  Patna Bihar 481843,,"110, Payal Complex, Nr Manubhai Tower  Patna Bihar-481843",0,0,0,0,,6643509516,,Indian,,DL66100582,1993,28
121,Driving License,,Joel Depti,Arun Joel,,,1987-07-22,Female,,78 B  Pandurang Nivas  Kolhapur Maharashtra 576033,,"78 B, Pandurang Nivas, Kolhapur,Maharashtra-576033",0,0,0,0,,6542556836,,Indian,,DL620223829,1987,34
122,Driving License,,Gupta Rajani ,Ram Gupta,,,1992-11-17,Female,,112  Luhadia Tower  D Scheme Ashok Marg Ranchi Jharkhand 431471,,"112, Luhadia Tower, D-Scheme Ashok Marg Ranchi,Jharkhand-431471",0,0,0,0,,6541269517,,Indian,,DL67025393,1992,29
123,Driving License,,Vishakha KS Sharma,Kapil  Sharma,Shilpa Sharma,,1993-08-14,Female,,136  3rd Floor  Sector 21c   Patna Bihar 781843,,"110, Payal Complex, Nr Manubhai Tower  Patna Bihar-481843",0,0,0,0,,6543509516,,Indian,,DL98100585,1993,28
124,Driving License,,Goyal Khushi,Chandrapal Goyal,,,1982-10-11,Female,,4 /12 Triveni Nagar Cantt Kolhapur Maharashtra 516033,,"4 /12 Triveni Nagar Cantt,Kolhapur,Maharashtra-516033",0,0,0,0,,5142551836,,Indian,,DL742223829,1982,39
125,Driving License,,Gupta Mousam ,Virjesh Gupta,,,1982-11-17,Female,,44  th Flr  Dluna Apts Ranchi Jharkhand 430071,,"44  th Flr, Dluna Apts Ranchi,Jharkhand-430071",0,0,0,0,,5141269547,,Indian,,DL67335393,1982,39
126,Driving License,,Nisha KR Jain,Ketan  Jain,Rakhi Jain,,1991-08-14,Female,,T 34 Stonedge Towers  3rd Floor Gya Bihar 721843,,"T-34 Stonedge Towers, 3rd Floor Gya Bihar-721843",0,0,0,0,,5143509536,,Indian,,DL98722585,1991,30
127,Driving License,,Agarwal Arpita,Hemant Agarwal,,,1983-10-13,Female,,11 vijaya Towers  Kolhapur Maharashtra 516033,,"11,vijaya Towers ,Kolhapur,Maharashtra-516033",0,0,0,0,,4042551836,,Indian,,DL6142573,1983,38
128,Driving License,,Garg Hansika ,Balram Garg,,,1982-12-17,Female,,236 Ashirwad Ind Est  5 Ram Mandir Ranchi Jharkhand 430071,,"236 Ashirwad Ind Est, 5 Ram Mandir Ranchi,Jharkhand-430071",0,0,0,0,,4041269547,,Indian,,DL4582573,1982,39
129,Driving License,,Himanshi Nakul Teotia,Nakul  Teotia,Rajeshwari Teotia,,1991-07-14,Female,,331 332  Azad Market Gya Bihar 721843,,"331-332, Azad Market Gya Bihar-721843",0,0,0,0,,4043509536,,Indian,,DL4582538,1991,30
