Sr._No.,KYC_Attributes,Surname,Name,Father_Name,Mother_Name,Spouse_Name,Date_of_Birth,Gender,Blood_Group,Home_Address,Office_Address,Communication_Address,PAN_no,Aadhar_no,Passport_no,BankAcDetails,CreditCard,Mobile_No,Email_Id,Nationality,Voter_Card_ID,DL,year_of_Birth,Age
94,NCRB,,Mohit Malik,Mahesh Malik,,,1979-06-18,Male,,H No 26 Mantri Wadi S Vivekanand Road  MIDC Satara Maharashtra 415004,,"H No 26 Mantri Wadi,S Vivekanand Road ,MIDC,Satara,Maharashtra-415004",0,0,J5174154,420047424120,,0,,Indian,,,1979,42
95,NCRB,,Kuldeep Saini,,,,1976-12-20,Male,,25 Grount Floor  Amar Stambh Zone 1  Mohan Nagar Vasai East Palghar Maharashtra 401208,,"25,Grount Floor, Amar Stambh,Zone 1, Mohan Nagar,Vasai East,Palghar,Maharashtra-401208",0,0,J25541763,152840301815,,0,,Indian,,,1976,45
96,NCRB,,Sarita Gautam,,,,1978-04-23,Female,,6 Jaishree COHS Naigaon West Mumbai  Maharashtra 401208,,"6 Jaishree COHS,Naigaon West,Mumbai, Maharashtra,401208",0,0,J6615457,42212142634,,0,,Indian,,,1978,43
97,NCRB,,Nitin Singh,Nilesh Singh,,,1982-01-15,Male,,250 Jatia Bhilpara  Mankhurd Mumbai Maharashtra 400434,,"250 Jatia,Bhilpara, Mankhurd,Mumbai,Maharashtra-400434",0,0,J5364154,420047424120,,0,,Indian,,,1982,39
98,NCRB,,Rajnesh Thakur,,,,1976-12-20,Male,,B 183 Rajaji Puram Bharatpur Rajasthan 321001,,"B-183,Rajaji Puram,Bharatpur,Rajasthan-321001",0,0,J79541769,372840301817,,0,,Indian,,,1976,45
99,NCRB,,Nikita Gautam,,,,1981-05-15,Female,,6b Sultan Alam Road Naigaon West Mumbai  Maharashtra 401208,,"6b,Sultan Alam Road,Naigaon West,Mumbai, Maharashtra,401208",0,0,J6785457,46262142636,,0,,Indian,,,1981,40
100,NCRB,,Suraj Shah,Rajveer Shah,,,1982-10-10,Male,,16/3 Jagannathan Road Bhilpara  Mankhurd Mumbai Maharashtra 400434,,"16/3 Jagannathan Road,Bhilpara, Mankhurd,Mumbai,Maharashtra-400434",0,0,J5734198,423847424128,,0,,Indian,,,1982,39
101,NCRB,,Jitendra Kajla,,,,1976-12-20,Male,,C 35 Udyogpuram Industrial Estate Bharatpur Rajasthan 321001,,"C-35,Udyogpuram Industrial Estate,Bharatpur,Rajasthan-321001",0,0,J24541742,112840301811,,0,,Indian,,,1976,45
102,NCRB,,Pawan Satpal,,,,1981-06-15,Male,,16 Hari Om Heritage  Sector 21 Plot No8 Naigaon West Mumbai  Maharashtra 401208,,"16,Hari Om Heritage, Sector 21,Plot No8,Naigaon West,Mumbai, Maharashtra,401208",0,0,J2445423,41262142631,,0,,Indian,,,1981,40
103,NCRB,,Jay Vora,Rajvir Vora,,,1982-11-10,Male,,B/103 Asmita Cres  Nr Asmita Club Mankhurd Mumbai Maharashtra 400434,,"B/103,Asmita Cres, Nr Asmita Club,Mankhurd,Mumbai,Maharashtra-400434",0,0,J5104191,323847424128,,0,,Indian,,,1982,39
104,NCRB,,Vardan Sharma,,,,1976-12-20,Male,,C 35 Udyogpuram Industrial Estate Bharatpur Rajasthan 321001,,"C-35,Udyogpuram Industrial Estate,Bharatpur,Rajasthan-321001",0,0,J87541747,412840301814,,0,,Indian,,,1976,45
105,NCRB,,Shabdantika Parab,,,,1983-03-15,Female,,A/601 DSK Saraswati Vaishet PadaNo8 Naigaon West Mumbai  Maharashtra 401208,,"A/601,DSK Saraswati,Vaishet PadaNo8,Naigaon West,Mumbai, Maharashtra,401208",0,0,J2845483,49262142639,,0,,Indian,,,1983,38
106,NCRB,,Hasti Vora,,,,1982-11-10,Female,,H No 17 Sunder Prakash Co hsg society Mankhurd Mumbai Maharashtra 400434,,"H No-17 Sunder Prakash Co.hsg.society,Mankhurd,Mumbai,Maharashtra-400434",0,0,J5164196,373847424127,,0,,Indian,,,1982,39
107,NCRB,,Rikita Modi,,,,1976-12-20,Female,,Plot No F 7  Industrial Area Bharatpur Rajasthan 321001,,"Plot No F-7, Industrial Area,Bharatpur,Rajasthan-321001",0,0,J80541749,482840301818,,0,,Indian,,,1976,45
108,NCRB,,Adwait Dhawan,,,,1983-03-15,Male,,D/521 Visava CHS Haji Bapu Road Kopar Mumbai  Maharashtra 401208,,"D/521,Visava CHS Haji Bapu Road,Kopar,Mumbai, Maharashtra,401208",0,0,J2830480,49632142633,,0,,Indian,,,1983,38
109,NCRB,,Kanishka Khopar,Kaustubh Khopar,,,1985-09-11,Female,,A/33 Kailashchandra CHS LTD Mahindra Nagar Vidyavihar Mumbai Maharashtra 400434,,"A/33,Kailashchandra CHS LTD,Mahindra Nagar,Vidyavihar,Mumbai,Maharashtra-400434",0,0,J9657647,973897924569,,0,,Indian,,,1985,36
110,NCRB,,Yeshvi Shah,,,,1976-12-20,Female,,H No 21 Om Sai Krupa bldg Bharatpur Rajasthan 321001,,"H No 21,Om Sai Krupa bldg,Bharatpur,Rajasthan-321001",0,0,J83543740,682643456726,,0,,Indian,,,1976,45
111,NCRB,,Dron Nayak,,,,1983-03-15,Male,,G 2 Sayani Chawl Ranisati Marg Opp Laxminarayan Temple Nadend  Maharashtra 401208,,"G-2,Sayani Chawl Ranisati Marg,Opp Laxminarayan Temple,Nadend ,Maharashtra,401208",0,0,J5837626,40452142123,,0,,Indian,,,1983,38
112,NCRB,,Yamini Prajapati,Akhilesh Prajapati,,,1985-09-11,Female,,SP 21  Sector C  Chetan Vihar Colony Bhivpuri Road Mumbai Maharashtra 400434,,"SP 21, Sector C, Chetan Vihar Colony,Bhivpuri Road,Mumbai,Maharashtra-400434",0,0,J9600676,973007924560,,0,,Indian,,,1985,36
113,NCRB,,Vedika Patil,,,,1976-12-20,Female,,705 Ashirwad Building C 3 Near Kabutar Khana Bharatpur Rajasthan 321001,,"705,Ashirwad Building C-3,Near Kabutar Khana,Bharatpur,Rajasthan-321001",0,0,J83543740,602643456744,,0,,Indian,,,1976,45
114,NCRB,,Anirudh Tripathi,,,,2001-01-15,Male,,H NO 01 Rani Laxmi Marg  Krishna Nagar Dhule Maharashtra 401208,,"H NO 01,Rani Laxmi Marg ,Krishna Nagar,Dhule,Maharashtra,401208",0,0,J1165450,55452142055,,0,,Indian,,,2001,20
115,NCRB,,Khushi Prajapati,Akhilesh Prajapati,,,1985-09-11,Female,,2  1st Floor  West Row  Circus Avenue Bhivpuri Road Mumbai Maharashtra 400434,,"2, 1st Floor, West Row, Circus Avenue,Bhivpuri Road,Mumbai,Maharashtra-400434",0,0,J9645676,973017924561,,0,,Indian,,,1985,36
116,NCRB,,Sanika Gopale,,,,1976-12-20,Female,,4/996  Old Mahabalipuram Road Bharatpur Rajasthan 321001,,"4/996, Old Mahabalipuram Road,Bharatpur,Rajasthan-321001",0,0,J13543740,612643456714,,0,,Indian,,,1976,45
117,NCRB,,Mayur Pingle,,,,1999-03-15,Male,,B/103  Asmita Cres  Nr Asmita Club Dhule Maharashtra 401208,,"B/103, Asmita Cres, Nr Asmita Club Dhule,Maharashtra,401208",0,0,J8565455,58252142028,,0,,Indian,,,1999,22
118,NCRB,,Aachal Ambaliya,Akhilesh Ambaliya,,,1988-09-11,Female,,2nd Floor Centre Point  Above Pizza Hut Circus Avenue Bhivpuri Road Mumbai Maharashtra 400434,,"2nd Floor Centre Point, Above Pizza Hut Circus Avenue,Bhivpuri Road,Mumbai,Maharashtra-400434",0,0,J9145681,913017924561,,0,,Indian,,,1988,33
119,NCRB,,Deepa Dhale,,,,1976-12-20,Female,,18  Civic Centre  Khandelwal Complex  Opp Prabhu Vandana Talkies Bharatpur Rajasthan 321001,,"18, Civic Centre, Khandelwal Complex, Opp Prabhu Vandana Talkies,Bharatpur,Rajasthan-321001",0,0,J63543746,602643456714,,0,,Indian,,,1976,45
120,NCRB,,Hitesh More,,,,1986-04-21,Male,,330  Goshamahal Road  Begum Baza Dhule Maharashtra 401208,,"330, Goshamahal Road, Begum Baza Dhule,Maharashtra,401208",0,0,J00452114,97252142097,,0,,Indian,,,1986,35
121,NCRB,,Saniya Maniyar,Akhil Maniyar,,,1988-07-07,Female,,Plot No 430A  Industrial Area  Phase II Bhivpuri Road Mumbai Maharashtra 400434,,"Plot No 430A, Industrial Area, Phase II,Bhivpuri Road,Mumbai,Maharashtra-400434",0,0,J7425681,913017924598,,0,,Indian,,,1988,33
122,NCRB,,Anita Dhale,,,,1989-05-23,Female,,10  Patrakar Colony Jaipur Road Bharatpur Rajasthan 321001,,"10, Patrakar Colony,Jaipur Road Bharatpur,Rajasthan-321001",0,0,J47613746,952643456749,,0,,Indian,,,1989,32
123,NCRB,,Vishal Sharma,,,,1986-04-21,Male,,111 Pettah Jn  Anayara Road Dhule Maharashtra 401278,,"111,Pettah Jn, Anayara Road,Dhule,Maharashtra,401278",0,0,J0452178,97000142097,,0,,Indian,,,1986,35
124,NCRB,,Sikha Rathor,Anuj Rathor,,,1988-07-07,Female,,102 Truck Parking  AB Rd  Bhivpuri Road Mumbai Maharashtra 405434,,"102 Truck Parking, AB Rd, Bhivpuri Road,Mumbai,Maharashtra-405434",0,0,J7825682,913017004598,,0,,Indian,,,1988,33
125,NCRB,,Anju Singh,,,,1989-05-23,Female,,P2  Awadh Puri  Opposite Ram Mandir  Bhiwani Rajasthan 321045,,"P2, Awadh Puri, Opposite Ram Mandir, Bhiwani,Rajasthan-321045",0,0,J84163746,900043456749,,0,,Indian,,,1989,32
126,NCRB,,Vaasu Shirke,,,,1986-05-21,Male,,Plot No 51 A  Ranjana Enclav Dhule Maharashtra 401278,,"Plot No-51 A, Ranjana Enclav,Dhule,Maharashtra,401278",0,0,J0452078,97990142097,,0,,Indian,,,1986,35
127,NCRB,,Shivani Rathor,Aniket Rathor,,,1986-08-08,Female,,B 89  New Vishwakarma Nagar  Bhivpuri Road Mumbai Maharashtra 405434,,"B,89, New Vishwakarma Nagar, Bhivpuri Road,Mumbai,Maharashtra-405434",0,0,J7825600,913017016598,,0,,Indian,,,1986,35
128,NCRB,,Aakriti Sonar,,,,1988-05-23,Female,,120 Okay PLUS House  Kiran Path  Suraj Nagar Bhiwani Rajasthan 321745,,"120,Okay PLUS House, Kiran Path, Suraj Nagar Bhiwani,Rajasthan-321745",0,0,J84100746,955043456749,,0,,Indian,,,1988,33
129,NCRB,,Daksh Thakkar,,,,1986-06-21,Male,,8/9  Shreeji Estate  Veraval Main Rd  Opp Sumangal Casting  Dhule Maharashtra 411278,,"8/9, Shreeji Estate, Veraval Main Rd, Opp Sumangal Casting,,Dhule,Maharashtra,411278",0,0,J7452039,37990142037,,0,,Indian,,,1986,35
130,NCRB,,Jyoti Choubey,Ankit Choubey,,,1986-09-24,Female,,B 33  Site   1  B S Road Indl Area  Bhivpuri Road Mumbai Maharashtra 435434,,"B 33, Site - 1, B S Road Indl Area, Bhivpuri Road,Mumbai,Maharashtra-435434",0,0,J7825656,213017016592,,0,,Indian,,,1986,35
131,NCRB,,Pooja Sonar,,,,1988-05-14,Female,,13/17  4th Floor  KanchanBhawan Bhiwani Rajasthan 821745,,"13/17, 4th Floor, KanchanBhawan,Bhiwani,Rajasthan-821745",0,0,J74100747,355043456743,,0,,Indian,,,1988,33
132,NCRB,,Ranvir Thakkar,,,,1986-02-21,Male,,Plot No 25  Institutional Area Sec 14 Ahmednagar Maharashtra 411278,,"Plot No 25, Institutional Area,Sec 14,Ahmednagar,Maharashtra,411278",0,0,J7459939,37990199037,,0,,Indian,,,1986,35
133,NCRB,,Asmita Keshwa,Anurudh Keshwa,,,1986-09-24,Female,,38  Avishkar Complex  Old Padra Road Bhivpuri Road Mumbai Maharashtra 435434,,"38, Avishkar Complex, Old Padra Road,Bhivpuri Road,Mumbai,Maharashtra-435434",0,0,J7899656,213997016592,,0,,Indian,,,1986,35
134,NCRB,,Beena Samuel,,,,1988-05-24,Female,,461  Apmc Mkt   1  central Facility Bldg No  Phase 2  Sector 19  Jodhpur Rajasthan 821746,,"461, Apmc Mkt - 1 ,central Facility Bldg No, Phase 2, Sector 19, Jodhpur,Rajasthan-821746",0,0,J74199747,355993456743,,0,,Indian,,,1988,33
135,NCRB,,Rishi Variava,JitendraVariava,,,1986-02-21,Male,,1301 Maa Enrich Jangla Nagar Near Bank of Maharashtra Ahmednagar Maharashtra 411278,,"1301,Maa Enrich,Jangla Nagar,Near Bank of Maharashtra,Ahmednagar,Maharashtra,411278",0,0,J3659939,300490199037,,0,,Indian,,,1986,35
136,NCRB,,Riddhi Variava,AnilVariava,,,1986-09-24,Female,,204  Nimbalkar Chambers  Kharivav Road  Dandia Bazar Matunga Mumbai Maharashtra 435434,,"204, Nimbalkar Chambers, Kharivav Road, Dandia Bazar,Matunga,Mumbai,Maharashtra-435434",0,0,J3899656,370997016592,,0,,Indian,,,1986,35
137,NCRB,,Vrushti Limbachiya,Mahesh Limbachiya,,,1988-05-24,Female,,205  Hari Om Nagar Sector 21  Plot No 8  Jaipur Rajasthan 821746,,"205, Hari Om Nagar Sector 21, Plot No 8, Jaipur,Rajasthan-821746",0,0,J34199747,341993456743,,0,,Indian,,,1988,33
138,NCRB,,Janhit Variava,Chandrapal Variava,,,1986-02-27,Male,,12  1st Fl  174  Gold Mohur  Princess Street  Chira Bazar  Ahmednagar Maharashtra 411222,,"12, 1st Fl, 174, Gold Mohur, Princess Street, Chira Bazar ,Ahmednagar,Maharashtra,411222",0,0,J6459936,640490199037,,0,,Indian,,,1986,35
139,NCRB,,Sharika Sharma,Dinesh Sharma,,,1989-09-24,Female,,56/333  Mahavir Chmbs  Samuel Street  Nagdevi Matunga Mumbai Maharashtra 435434,,"56/333, Mahavir Chmbs, Samuel Street, Nagdevi,Matunga,Mumbai,Maharashtra-435434",0,0,J6499654,640997016592,,0,,Indian,,,1989,32
140,NCRB,,Vaishali Limbachiya,Srikant Limbachiya,,,1990-05-24,Female,,1  Jawahar Kunj  Daftari Road  Shivaji Chowk  Jaipur Rajasthan 521746,,"1, Jawahar Kunj, Daftari Road, Shivaji Chowk, Jaipur,Rajasthan-521746",0,0,J6419972,641993456743,,0,,Indian,,,1990,31
141,NCRB,,Manoj Mathur,Vivek Mathur,,,1986-02-27,Male,,911  Tulsiani Chambers Ahmednagar Maharashtra 411222,,"911, Tulsiani Chambers,Ahmednagar,Maharashtra,411222",0,0,J6459234,640490199432,,0,,Indian,,,1986,35
142,NCRB,,Sharika Jain,Deepak Jain,,,1989-09-24,Female,,79  M G Road  Raja Rammohan Roy Matunga Mumbai Maharashtra 435434,,"79, M G Road, Raja Rammohan Roy Matunga,Mumbai,Maharashtra-435434",0,0,J6499234,640997016432,,0,,Indian,,,1989,32
143,NCRB,,Vaishali Verma,Srikant Verma,,,1991-07-26,Female,,149/1  M K Hardware  H Cross Sampige Main Road  Jaipur Rajasthan 521746,,"149/1, M K Hardware, H Cross Sampige Main Road, Jaipur,Rajasthan-521746",0,0,J6419234,641993456432,,0,,Indian,,,1991,30
144,NCRB,,Akash Verma,Vivek Verma,,,1987-02-27,Male,,56  1st Floor  Ahmed Oomerbhai Bldg   Ahmednagar Maharashtra 411233,,"56, 1st Floor, Ahmed Oomerbhai Bldg, ,Ahmednagar,Maharashtra,411233",0,0,J8459536,536490199432,,0,,Indian,,,1987,34
145,NCRB,,Sharika Jain,Deepak Jain,,,1984-09-24,Female,,53  Mukhram Kanoria Road Matunga Mumbai Maharashtra 435434,,"53, Mukhram Kanoria Road,Matunga,Mumbai,Maharashtra-435434",0,0,J6799536,536997016432,,0,,Indian,,,1984,37
146,NCRB,,Tanu Verma,Srikant Verma,,,1995-07-26,Female,,710 Nr Hira Monica Marriage  Jaipur Rajasthan 521746,,"710,Nr Hira Monica Marriage, Jaipur,Rajasthan-521746",0,0,J6719536,536993456432,,0,,Indian,,,1995,26
147,NCRB,,Aakshit Verma,Kapil Verma,,,1985-02-27,Male,,D 9  Shah Ind Area  New Chandra  Veera Desai Rd Ahmednagar Maharashtra 411233,,"D-9, Shah Ind Area, New Chandra, Veera Desai Rd,Ahmednagar,Maharashtra,411233",0,0,J8459472,536490199000,,0,,Indian,,,1985,36
148,NCRB,,Pankaj Jain,Dilip Jain,,,1984-09-21,Male,,B/3 Rajhansa Soceity  Near Best Depot Matunga Mumbai Maharashtra 435434,,"B/3 Rajhansa Soceity, Near Best Depot,Matunga,Mumbai,Maharashtra-435434",0,0,J6799451,536997016400,,0,,Indian,,,1984,37
149,NCRB,,Abhinash Verma,Suraj Verma,,,1995-07-21,Male,,Room No 152  5  Ashirwad Indl estate  Ram Mandir Road   Jaipur Rajasthan 521746,,"Room No.152, 5, Ashirwad Indl.estate, Ram Mandir Road,, Jaipur,Rajasthan-521746",0,0,J6719421,536993456400,,0,,Indian,,,1995,26
150,NCRB,,Vivek Verma,Anil Verma,,,1984-01-21,Male,,678/2 Chak Raghunath  Jhilmil Colony Ahmednagar Maharashtra 411233,,"678/2 Chak Raghunath, Jhilmil Colony Ahmednagar,Maharashtra,411233",0,0,J8459472,706490199000,,0,,Indian,,,1984,37
151,NCRB,,Rajiv Jain,Vijay Jain,,,1984-09-17,Male,,671a  Railway Quarter Matunga Mumbai Maharashtra 435434,,"671a, Railway Quarter,Matunga,Mumbai,Maharashtra-435434",0,0,J6799451,706997016400,,0,,Indian,,,1984,37
152,NCRB,,Ankur Verma,Suraj Verma,,,1995-07-14,Male,,67a Hewat Road  Jaipur Rajasthan 521746,,"67a Hewat Road, Jaipur,Rajasthan-521746",0,0,J6719421,706993456400,,0,,Indian,,,1995,26
153,NCRB,,Amar Tapkire,Babalu Tapkire,,,1984-01-21,Male,,1195 Fergusson Col  Tukaram Padulka Ahmednagar Maharashtra 411233,,"1195 Fergusson Col, Tukaram Padulka Ahmednagar,Maharashtra,411233",0,0,J84594723,706490199750,,0,,Indian,,,1984,37
154,NCRB,,Amit Gupta,Vijay Gupta,,,1984-09-17,Male,,67  Hemu Classic Bldg  S V Road Matunga Mumbai Maharashtra 455434,,"67, Hemu Classic Bldg, S V Road,Matunga,Mumbai,Maharashtra-455434",0,0,J67994515,706997016475,,0,,Indian,,,1984,37
155,NCRB,,Shubham Tapkire,Ankit Tapkire,,,1995-08-14,Male,,10  Konkan Nagar  Hit Niketan J M Rd Jaipur Rajasthan 421746,,"10, Konkan Nagar, Hit Niketan J M Rd Jaipur,Rajasthan-421746",0,0,J67194216,706993456475,,0,,Indian,,,1995,26
156,NCRB,,Atul Tapkire,Balvir Tapkire,,,1984-01-21,Male,,145 Fergusson Col  Tukaram Padulka Ahmednagar Maharashtra 411233,,"145 Fergusson Col, Tukaram Padulka Ahmednagar,Maharashtra,411233",0,0,J73594723,736490199750,,0,,Indian,,,1984,37
157,NCRB,,Ankit Gupta,Vijay Gupta,,,1984-09-17,Male,,475  S V Road Matunga Mumbai Maharashtra 455434,,"475  S V Road,Matunga,Mumbai,Maharashtra-455434",0,0,J77994512,736997016473,,0,,Indian,,,1984,37
158,NCRB,,Kapil Tapkire,Ankit Tapkire,,,1995-08-14,Male,,101  Konkan Nagar J M Rd  Jaipur Rajasthan 421746,,"101, Konkan Nagar,J M Rd, Jaipur,Rajasthan-421746",0,0,J77194213,726993456475,,0,,Indian,,,1995,26
159,NCRB,,Abhishek Soni,Kapil Soni,,,1984-04-21,Male,,214  Ahata Meer Bukhari  Shivaji road Ahmednagar Maharashtra 411233,,"214, Ahata Meer Bukhari, Shivaji road Ahmednagar,Maharashtra,411233",0,0,J73591223,122490199750,,0,,Indian,,,1984,37
160,NCRB,,Neeraj Gupta,Akash Gupta,,,1989-09-17,Male,,46 Anusuya Apt Opp Rly Station Matunga Mumbai Maharashtra 400434,,"46 Anusuya Apt,Opp Rly Station,Matunga,Mumbai,Maharashtra-400434",0,0,J12594512,731257016473,,0,,Indian,,,1989,32
161,NCRB,,Adesh NP Soni,Neeraj Soni,,,1991-08-14,Male,,112  Guru Nanak Pura  Civil Lines Jaipur Rajasthan 421731,,"112, Guru Nanak Pura, Civil Lines Jaipur,Rajasthan-421731",0,0,J77123213,726993456123,,0,,Indian,,,1991,30
162,NCRB,,Pooja Soni,Kapil Soni,,,1984-04-21,Female,,186e  Bhai Randhir Singh N Shivaji road Ahmednagar Maharashtra 411233,,"186e, Bhai Randhir Singh N Shivaji road Ahmednagar,Maharashtra,411233",0,0,J73591824,824490199750,,0,,Indian,,,1984,37
163,NCRB,,Niharika Gupta,Amit Gupta,,,1989-09-17,Female,,Plot No 430A  Industrial Area  Phase II Matunga Mumbai Maharashtra 400434,,"Plot No 430A, Industrial Area, Phase II,Matunga,Mumbai,Maharashtra-400434",0,0,J82494512,823257016473,,0,,Indian,,,1989,32
164,NCRB,,Kavita RP Soni,Rajendra  Soni,,,1991-08-14,Female,,Plot No 6  Sec 23  Krishi Bazaar Jaipur Rajasthan 421731,,"Plot No 6, Sec-23, Krishi Bazaar Jaipur,Rajasthan-421731",0,0,J82423213,726993456824,,0,,Indian,,,1991,30
165,NCRB,,Aadha Soni,Kadam Soni,,,1985-05-22,Female,,109/1  Jagrati Vihar  Ahmednagar Maharashtra 411233,,"109/1, Jagrati Vihar  Ahmednagar,Maharashtra,411233",0,0,J10591824,821090199750,,0,,Indian,,,1985,36
166,NCRB,,Adya Gupta,Keshav Gupta,,,1990-10-17,Female,,H no 215 Radha Chowl Opp shiv mandiv Matunga Mumbai Maharashtra 400434,,"H no 215 Radha Chowl,Opp shiv mandiv Matunga,Mumbai,Maharashtra-400434",0,0,J82494501,821057016473,,0,,Indian,,,1990,31
167,NCRB,,Amrita N Soni,Neterpal  Soni,,,1991-08-14,Female,,5 Manek Bhandari Compound meena bazar Jaipur Rajasthan 421731,,"5 Manek Bhandari Compound,meena bazar Jaipur,Rajasthan-421731",0,0,J82401213,726993456810,,0,,Indian,,,1991,30
168,NCRB,,Kinjal Soni,Ajay Soni,,,1987-05-22,Female,,60/60  Hughes Rd  N S Patkar Rd Near Airport Ahmednagar Maharashtra 411233,,"60/60, Hughes Rd, N S Patkar Rd,Near Airport Ahmednagar,Maharashtra,411233",0,0,J68591827,681890199750,,0,,Indian,,,1987,34
169,NCRB,,Mrinal Gupta,Manohar Gupta,,,1992-10-17,Female,,No 18  Mission Street  Matunga Mumbai Maharashtra 400434,,"No 18, Mission Street  Matunga,Mumbai,Maharashtra-400434",0,0,J67494507,671057716473,,0,,Indian,,,1992,29
170,NCRB,,Ketki K Soni,Kushal  Soni,,,1993-08-14,Female,,110  Payal Complex  Nr Manubhai Tower Jaipur Rajasthan 421731,,"110, Payal Complex, Nr Manubhai Tower Jaipur,Rajasthan-421731",0,0,J66401216,666993456816,,0,,Indian,,,1993,28
171,NCRB,,Depti Joel,Arun Joel,,,1989-07-22,Female,,78 B  Pandurang Nivas  Ahmednagar Maharashtra 422233,,"78 B, Pandurang Nivas, Ahmednagar,Maharashtra,422233",0,0,J68591866,651890199755,,0,,Indian,,,1989,32
172,NCRB,,Rajani Gupta,Ram Gupta,,,1992-11-17,Female,,112  Luhadia Tower  D Scheme Ashok MargMatunga Mumbai Maharashtra 400434,,"112, Luhadia Tower, D-Scheme Ashok MargMatunga,Mumbai,Maharashtra-400434",0,0,J67494567,671057716666,,0,,Indian,,,1992,29
173,NCRB,,Kapil Vishakha Sharma,Kapil  Sharma,,,1993-08-14,Female,,136  3rd Floor  Sector 21c r Jaipur Rajasthan 471731,,"110, Payal Complex, Nr Manubhai Tower Jaipur,Rajasthan-421731",0,0,J66401267,666563456816,,0,,Indian,,,1993,28
174,NCRB,,Khushi Goyal,Chandrapal Goyal,,,1982-10-11,Female,,4 /12 Triveni Nagar Cantt Ahmednagar Maharashtra 402233,,"4 /12 Triveni Nagar Cantt Ahmednagar,Maharashtra,402233",0,0,J74591466,1051890109755,,0,,Indian,,,1982,39
175,NCRB,,Mousam Gupta,Virjesh Gupta,,,1982-11-17,Female,,44  th Flr  Dluna Apts Matunga Mumbai Maharashtra 400134,,"44  th Flr, Dluna Apts Matunga,Mumbai,Maharashtra-400134",0,0,J73494537,101057716660,,0,,Indian,,,1982,39
176,NCRB,,Ketan Nisha Jain,Ketan  Jain,,,1991-08-14,Female,,T 34 Stonedge Towers  3rd Floor Jaipur Rajasthan 421731,,"T-34 Stonedge Towers, 3rd Floor Jaipur,Rajasthan-421731",0,0,J72421267,106563456116,,0,,Indian,,,1991,30
177,NCRB,,Arpita Agarwal,Hemant Agarwal,,,1983-10-13,Female,,11 vijaya Towers Ahmednagar Maharashtra 402233,,"11,vijaya Towers Ahmednagar,Maharashtra,402233",0,0,J10591466,215189010970,,0,,Indian,,,1983,38
178,NCRB,,Hansika Garg,Balram Garg,,,1982-12-17,Female,,236 Ashirwad Ind Est  5 Ram Mandir Matunga Mumbai Maharashtra 400134,,"236 Ashirwad Ind Est, 5 Ram Mandir Matunga,Mumbai,Maharashtra-400134",0,0,J73494007,311057716661,,0,,Indian,,,1982,39
179,NCRB,,Nakul Himanshi Teotia,Nakul  Teotia,,,1991-07-14,Female,,331 332  Azad MarketJaipur Rajasthan 421731,,"331-332, Azad MarketJaipur,Rajasthan-421731",0,0,J72001267,316563456016,,0,,Indian,,,1991,30
180,NCRB,,Mahesh Bhat,Pankit Bhat,Sia Bhatt,,1995-08-15,Male,,Flat No 1  Sidharth Apartment  Aundh  Pune,,,0,343000000000,0,0,,9810123456,mahesh@adv.com,Indian,,,1995,26
181,NCRB,,Mahesh Bhat,Pankit Bhat,,,1970-01-01,Male,,Flat 1  Siddharth Apartment  Aundh  Pune,,,AAECC6589C,0,0,0,,9810123457,mh@adv.com,Indian,,,1970,51
182,NCRB,,Mahesh Bhat,Paankit Bhat,Sia Bhatt,,1995-08-15,Male,,1  Siddarth Apts  Aundh  Pune,,,0,0,J8369854,0,,9810123458,mbhat@adv.com,Indian,,,1995,26
183,NCRB,,Vijay Shinde,Prasad Shinde,,,1970-01-01,Male,,17/b  Sayali Terrace  Veer Nagar   Baner  Pune ,,,0,291000000000,0,0,,9810123459,mh@adv.com,Indian,,,1970,51
184,NCRB,,Vijay Shinde,Prasad Shinde,,,1970-01-01,Male,,17/B  Sayali Terracess  Veer Nagar   Baner  Pune ,,,0,0,0,0,,9810123460,vs@adv.com,Indian,,,1970,51
185,NCRB,,Pankit Bhat,Omkar Bhat,,,1970-01-01,Male,,Flat No 1  Sidharth Apartment  Aundh  Pune,,,0,874000000000,0,0,,9810123461,ppankit@gmail.com,Indian,,,1970,51
186,NCRB,,Sia Bhat,Kunal Bhat,,,1970-01-01,Female,,Flat No 1  Sidharth Apartment  Aundh  Pune,,,0,675000000000,0,0,,9810123462,sbhat@gmail.com,Indian,,,1970,51
187,NCRB,,Omkar Bhat,Dinkar Bhat,,,1970-01-01,Male,,Flat No 1  Sidharth Apartment  Aundh  Pune,,,0,258000000000,0,0,,9810123463,omkar@gmail.com,Indian,,,1970,51
188,NCRB,,Chahat Garg,Ritesh Kumar,,,1970-01-01,Female,,C 446  Near St  Peters School  Vikas Puri  West Delhi  New Delhi,,,ASDC7890U,0,0,0,,9810123464,cgarg@gmail.com,Indian,,,1970,51
189,NCRB,,Ritesh Kumar Garg,B.K. Gupta,,,1970-01-01,Male,,C 446  Near St  Peters School  Vikas Puri  West Delhi  New Delhi,,,0,783000000000,0,0,,9810123465,riteshg@gmail.com,Indian,,,1970,51
190,NCRB,,Palak Garg,Ritesh Garg,Manju Garg,,1970-01-01,Female,,C 446  Near St  Peters School  Vikas Puri  West Delhi  New Delhi,,,0,0,H8908987,0,,9810123466,pkgrg27@gmail.com,Indian,,,1970,51
