Sr._No.,KYC_Attributes,Surname,Name,Father_Name,Mother_Name,Spouse_Name,Date_of_Birth,Gender,Blood_Group,Home_Address,Office_Address,Communication_Address,PAN_no,Aadhar_no,Passport_no,BankAcDetails,CreditCard,Mobile_No,Email_Id,Nationality,Voter_Card_ID,DL,year_of_Birth,Age
84,Pan,,Anusha Kant,Venkata Iyer,Anaya Iyer,Vidut Kant,1986-03-13,Female,,B 9  Aditya Apt  Chimpoly Road  Chikuwadi  Bangalore  560052,,"B 9, Aditya Apt, Chimpoly Road, Chikuwadi, Bangalore, 560052",TPURB6666G,112233445567,0,0,,0,,Indian,,,1986,35
85,Pan,,Apurva Bahl,Prabodh Mand,Chhavi Mand,Apurv Bahl,1969-09-06,Female,,17  New No 18 a  Athipattan Street Chintadripet  Chennai  600002  Tamil Nadu,,"17, New No 18-a, Athipattan Street Chintadripet, Chennai, 600002, Tamil Nadu",NRCDE9089U,755554112233,0,0,,0,,Indian,,,1969,52
86,Pan,,Apurva Bahl,Prabodh Mandad,Chhavi Mandad,Arun Bahl,1975-09-06,Female,,17  New No 18 a  Athipattan Street Chintadripet  Bangalore  560028  Karnataka,,"17, New No 18-a, Athipattan Street Chintadripet, Bangalore, 560028, Karnataka",NRCDE9989U,775554112233,0,0,,0,,Indian,,,1975,46
87,Pan,,Aravind Bassi,Charlie Roy,Basanti Roy,Himani Bassi,1980-07-18,Male,,33  Nishtha Villas  Farah Chowk Vasai   401208  Maharashtra,,"33, Nishtha Villas, Farah Chowk Vasai - 401208, Maharashtra",NAGSA4321F,442266678899,0,0,,0,,Indian,,,1980,41
88,Pan,,Aravind Charlie Bassi,Charlie Roy,Basanti Roy,,1980-07-18,Male,,33  Nishthaa Villas  Farah Chowk Vasai   401208  Maharashtra,,"33, Nishtha Villas, Farah Chowk Vasai - 401208, Maharashtra",0,0,0,0,,0,,Indian,,,1980,41
89,Pan,,Aravind Bassi,Charlie Roy,Basanti Roy,Himani Bassi,1980-07-18,Male,,33  Nishtha Villas  Farah Chowk Ahmedabad   481754  Gujarat,,"33, Nishtha Villas, Farah Chowk Ahmedabad - 481754, Gujarat",NAGBC4321F,445566678899,0,0,,0,,Indian,,,1980,41
90,Pan,,Aravind Chamraj Bassi,Chamraj Roy,Bela Roy,Hemlata Bassi,1982-07-18,Male,,33  Nishtha Villaas  Kolkata   346219  West Bengal,,"33, Nishtha Villas, Kolkata - 346219, West Bengal",NAGBC7895F,445566678099,0,0,,0,,Indian,,,1982,39
91,Pan,,Pankaj Mathur,Mansingh Mathur,Seema Mathur,Archana Mathur,1989-01-25,Male,,A 404 Sai Sundram Nallasopara East Palghar Mumbai 401209,,A 404 Sai Sundram Nallasopara East Palghar Mumbai-401209,NACBD4521L,441567638899,0,0,,0,,Indian,,,1989,32
92,Pan,,Pankaj Mansingh Mathur,Mansingh Mathur,,Archana Mathur,1989-01-25,Male,,A 404 Sai Sundram Nallasopara East Palghar Mumbai 401209,,A 404 Sai Sundram Nallasopara East Palghar Mumbai-401209,0,211567638899,0,0,,0,,Indian,,,1989,32
93,Pan,,Arjun Pai,Rhitanshu,Rati,Ruhi Pai,1979-01-26,Male,,B/702  Sunlight Tower Bldg  S Vivekanand Rd  Dahisar  Mumbai  400068,,"B/702, Sunlight Tower Bldg, S Vivekanand Rd, Dahisar, Mumbai, 400068",BDGEA8455L,331122445566,0,0,,0,,Indian,,,1979,42
94,Pan,,Arjun Ritesh Pai,Ritesh,Revti,Rahi Pai,1981-01-26,Male,,B/702  Sunlight Tower Bldg  Delhi  110028  Delhi,,"B/702, Sunlight Tower Bldg, Delhi, 110028, Delhi",0,0,0,0,,0,,Indian,,,1981,40
95,Pan,,Aryan Srinivas,Karthik Srinivas,Manjusha Srinivas,Aruna Srinivas,1985-05-05,Male,,53/8  Magadi Main Road  Kamakshipalya  Bangalore  560079  Karnataka,,"53/8, Magadi Main Road, Kamakshipalya, Bangalore, 560079, Karnataka",CHNDK1324G,557666643322,0,0,,0,,Indian,,,1985,36
96,Pan,,Aryan Srinivas,,Manjushri Srinivas,Archana Srinivas,1985-05-05,Male,,53/8  Magadi Main Road  Kamakshipalya  Chennai  600002  Tamil Nadu,,"53/8, Magadi Main Road, Kamakshipalya, Chennai, 600002, Tamil Nadu",CHNDK5324G,557676203322,0,0,,0,,Indian,,,1985,36
97,Pan,,Azhar Shanker,Ayush,Amandara,Shitala Shanker,1959-09-23,Male,,"1501  15th Floor  Maker Chambers V  Nariman Point
Mumbai  400021 Maharashtra",,"1501, 15th Floor, Maker Chambers V, Nariman Point
Mumbai, 400021 Maharashtra",ATSBC7532D,109080706050,0,0,,0,,Indian,,,1959,62
98,Pan,,Azhar Shanker,Ayushman,Anandi,Sheetal Shanker,1969-09-23,Male,,"1501  15th Floor  Maker Chambers V  
Bangalore  560025  Karnataka",,"1501, 15th Floor, Maker Chambers V, 
Bangalore, 560025, Karnataka",ATSBC7532D,109080706052,0,0,,0,,Indian,,,1969,52
99,Pan,,Bhavana Rattan,Akshay Anne,Kanti Anne,Bhavesh Rattan,1985-07-18,Female,,1/22  Whs Timber Market  Kirti Nagar  Delhi  110015  Delhi,,"1/22, Whs Timber Market, Kirti Nagar, Delhi, 110015, Delhi",BTNPJ8455L,221123455566,0,0,,0,,Indian,,,1985,36
100,Pan,,Bhavana Rattan,Akshay Hajare,Kanti Hajare,Bhaveek Rattan,1985-07-17,Female,,1/22  Whs Timber Market  Hyderabad  500001  Andhra Pradesh,,"1/22, Whs Timber Market, Hyderabad, 500001, Andhra Pradesh",BTNPJ8957L,221123357566,0,0,,0,,Indian,,,1985,36
101,Pan,,Bhushan Jadhav,Gangadhar Jadhav,Subhadra Jadhav,Ashwini Jadhav,1976-12-20,Male,,177  Rajas Society  Katraj  Pune   411046 Maharashtra,,"177, Rajas Society, Katraj, Pune - 411046",AEMPJ5584L,937257034246,0,0,,0,,Indian,,,1976,45
102,Pan,,Bhushan Jadhav,Gangadhar Jadhav,Parvati Jadhav,Ashwini Jadhav,1978-12-20,Male,,Flat No  177  Rajas Society  Mulund  Mumbai   410026 Maharashtra,,"Flat No. 177, Rajas Society, Mulund, Mumbai - 410026 Maharashtra",AEMPJ5556L,313233343536,0,0,,0,,Indian,,,1978,43
103,Pan,,Brock Rastogi,Samuel,Rita,Reema,1981-04-10,Male,,202  Anant Appartment  Siyapura  Raopura  Vadodara 390001  Gujarat,,"202, Anant Appartment, Siyapura, Raopura, Vadodara 390001, Gujarat",BKCDE9089U,105106107108,0,0,,0,,Indian,,,1981,40
104,Pan,,Brock Rastogi,David,Rita,Sejal,1980-04-10,Male,,202  Anant Appartment  Siyapura  Ramnagar  Hyderabad 500044  Andhra Pradesh,,"202, Anant Appartment, Siyapura, Ramnagar, Hyderabad 500044, Andhra Pradesh",BKCDE2122U,105106107109,0,0,,0,,Indian,,,1980,41
105,Pan,,Chandni Mehan,Aman Jogalekar,Indira Jogalekar,Jamadagni Mehan,1984-08-15,Female,,24  Saban Complex  resrdblr 25  Opp Imperial Hotel  Residency Road  Bangalore  560025  Karnataka,,"24, Saban Complex, resrdblr-25, Opp Imperial Hotel, Residency Road, Bangalore, 560025, Karnataka",NABCG9854M,888786858483,0,0,,0,,Indian,,,1984,37
106,Pan,,Chandni Mehan,Arman Javlekar,Indu Javlekar,Jay Mehan,1986-08-15,Female,,24  Saban Complex  resrdblr 25  Opp Imperial Hotel  Colaba  Mumbai  400005  Maharashtra,,"24, Saban Complex, resrdblr-25, Opp Imperial Hotel, Colaba, Mumbai, 400005, Maharashtra",NAYCG9854M,888786858484,0,0,,0,,Indian,,,1986,35
107,Pan,,Chetan,Mehul Bhatti,Usha Bhatti,Pinky Bhatti,1984-08-14,Male,,87  Bandra  Chennai   149650  Tamil Nadu,,"87, Bandra, Chennai - 149650, Tamil Nadu",CDDFH1243B,666544332211,0,0,,0,,Indian,,,1984,37
108,Pan,,Chetan,Mehul Bhatti,Usha Bhatti,Pinky Bhatti,1984-08-14,Male,,87  Bandra  Bandra West Mumabi 400050 Maharashtra,,"87, Bandra, Bandra West Mumabi,400050 Maharashtra",CDDFH1244B,666544332411,0,0,,0,,Indian,,,1984,37
109,Pan,,Chetan,Amir Mehta,Kusum Mehta,Aruna Mehta,1990-09-19,Male,,82  Borivali  Bhopal   539238  Madhya Pradesh,,"82, Borivali, Bhopal - 539238, Madhya Pradesh",UKGSK3214Q,117725554433,0,0,,0,,,,,1990,31
110,Pan,,Chetan Amir Mehta,Amir Mehta,Kusum Mehta,,1990-09-19,Male,,82  Borivali  Bhopal   539238  Madhya Pradesh,,"82, Borivali, Bhopal - 539238, Madhya Pradesh",UKGSK3214Q,117725554433,0,0,,0,,,,,1990,31
111,Pan,,Chetan,Nirmal Naik,Preshita Naik,Komal Naik,1979-09-10,Male,,94  HeerPur  Alwar   199767  Rajasthan,,"94, HeerPur, Alwar - 199767, Rajasthan",TRHNJ8743V,898877868584,0,0,,0,,,,,1979,42
112,Pan,,Chetan N,Nirmal Naik,Preshita Naik,Komal Naik,1979-09-10,Male,,94  HeerPur  Gangapur   322201  Rajasthan,,"94, HeerPur, Gangapur - 322201, Rajasthan",TRHNJ8744V,0,0,0,,0,,,,,1979,42
113,Pan,,Darshana Peri,Jawahar Rao,Pushpa Rao,Aniruddh Peri,1998-03-21,Female,,70  Sumit Heights  Yerwada Bikaner   349205  Rajasthan,,"70, Sumit Heights, Yerwada Bikaner - 349205, Rajasthan",JKGKP4546O,337714445522,0,0,,0,,Indian,,,1998,23
114,Pan,,Darshana Peri,Rajiv Rao,Soniya Rao,Priyanka Peri,1992-03-21,Female,,70  Sumit Heights  Yerwada Rajkot   307271  Gujarat,,"70, Sumit Heights, Yerwada Rajkot - 307271, Gujarat",JKGKP3215O,307714445522,0,0,,0,,Indian,,,1992,29
115,Pan,,Deepak Kapadia,Dinesh Kapadia,Savita Kapadia,Nupur Kapadia,1981-10-21,Male,,48  Heena Society  NareshGunj Udaipur   165226  Rajasthan,,"48, Heena Society, NareshGunj Udaipur - 165226, Rajasthan",ABSTC7532D,109090706050,0,0,,0,,Indian,,,1981,40
116,Pan,,Deepak Kapadia,Devraj Kapadia,Kavita Kapadia,Aarushi Kapadia,1981-10-21,Male,,48  Heena Society  NareshGunj Ranchi   296512  Jharkhand,,"48, Heena Society, NareshGunj Ranchi - 296512, Jharkhand",ABSTC9087D,109090705050,0,0,,0,,Indian,,,1981,40
117,Pan,,Deepesh Chadha,Deelip,Dipti,Disha,1981-08-31,Male,,6  Maska Chawl  Sion Trombay Road  Near Yogi  Chembur  Mumbai 400071  Maharashtra,,"6, Maska Chawl, Sion Trombay Road, Near Yogi, Chembur, Mumbai 400071, Maharashtra",AGUGC1234A,656667686970,0,0,,0,,Indian,,,1981,40
118,Pan,,Deepesh Chadha,Dinesh,Komal,Dipti Chadha,1982-08-31,Male,,6  Maska Chawl  Sion Trombay Road  Near Yogi  Chennai 600049  Tamil Nadu,,"6, Maska Chawl, Sion Trombay Road, Near Yogi, Chennai 600049, Tamil Nadu",AGUGC1415A,656667686971,0,0,,0,,Indian,,,1982,39
119,Pan,,Pratik Apte,Baalkrishan Apte,Aarti Apte,,1979-01-20,Male,,36  Nitika Villas  Dadar Rajkot   283238  Gujarat,,"36, Nitika Villas, Dadar Rajkot - 283238, Gujarat",BDYTA8455L,331122245566,0,0,,0,,Indian,,,1979,42
120,Pan,,Pratik Apte,Baala Apte,Shweta Apte,Meghana Apte,1981-01-20,Male,,36  Nitika Villas  Dadar Chennai   149650  Tamil Nadu,,"36, Nitika Villas, Dadar Chennai - 149650, Tamil Nadu",BDYTA3215L,331122240566,0,0,,0,,Indian,,,1981,40
121,Pan,,Prem Padagavakar,Jaikishan,Jaya,Pooja,1980-07-07,Male,,VRG Complex  Opp to Court  Sathy Main Rd  Gobichettiapalayam  Erode   638476  Tamil Nadu,,"VRG Complex, Opp to Court, Sathy Main Rd, Gobichettiapalayam, Erode - 638476, Tamil Nadu",AVAVQ2143P,959697989176,0,0,,0,,Indian,,,1980,41
122,Pan,,Prem Padagavakar,Atul,Maya,Samrudhi,1979-09-07,Male,,520  B   Ludhiana   141002  Punjab,,"520  B,  Ludhiana - 141002, Punjab",AWAWQ2143R,959697989192,0,0,,0,,Indian,,,1979,42
123,Pan,,Priyanka Bedi,Ram Sethi,Seeta Sethi,Manav,1981-04-10,Female,,116 sprdblr 2  S P Road  Banglore 560002  Karnataka,,"116,sprdblr-2, S P Road, Banglore 560002, Karnataka",ACNGI14321K,171819202122,0,0,,0,,Indian,,,1981,40
124,Pan,,Priyanka Bedi,Rameshwar Sethi,Seetadevi Sethi,Manavendra Bedi,1982-05-11,Female,,116 sprdblr 2  S P Road  Vashi Mumbai 400705 Maharashtra,,"116,sprdblr-2, S P Road, Vashi Mumbai 400705 Maharashtra",ACNGI3040K,171819202123,0,0,,0,,Indian,,,1982,39
125,Pan,,Radha Thakur,Mohandas Saraf,Vidya Saraf,Radheya Thakur,1990-01-21,Female,,24/2 1  Sai Baba Mandir  Bangalore  560028  Karnataka,,"24/2,1, Sai Baba Mandir, Bangalore, 560028, Karnataka",CAANA1020H,887789921133,0,0,,0,,Indian,,,1990,31
126,Pan,,Radha Thakur,Rajan Malhotra,Vidya Malhotra,Ranjan Thakur,1995-05-10,Female,,2/1  Near Sai Baba Mandir  Chennai  600002  Tamil Nadu,,"2/1, Near Sai Baba Mandir, Chennai, 600002, Tamil Nadu",CAANA1120H,0,0,0,,0,,Indian,,,1995,26
127,Pan,,Rajnish Dar,Sumit Kapur,Prabha Kapur,Himani Kapur,1980-07-19,Male,,25  Sushmita Heights  Kharadi Pilani   209647  Rajasthan,,"25, Sushmita Heights, Kharadi Pilani - 209647, Rajasthan",NPRDE9089U,755544112233,0,0,,0,,Indian,,,1980,41
128,Pan,,Rajnish Dar,Sumant Kapur,Pratibha Kapur,Hemlata Kapur,1983-07-02,Male,,30  Sushmita Heights  Kharadi Agra   471461  Uttar Pradesh,,"30, Sushmita Heights, Kharadi Agra - 471461, Uttar Pradesh",NPRDE1234U,705544112233,0,0,,0,,Indian,,,1983,38
129,Pan,,Ramadugula Seeta Mahalakshmi,Sreeram Murthy,Tripura Sundari,Ramadugula Suryakumar,1980-09-23,Female,,H  No  16/22  East Parsigutta  Hyderabad 500021 Andhra Pradesh,,"H. No. 16/22, East Parsigutta, Hyderabad 500021 Andhra Pradesh",ABCDE4444F,373839404142,0,0,,0,,Indian,,,1980,41
130,Pan,,Ramadugula Sita Mahalakshmi,Kakaraparthy Sreeram Murthy,Kakaraparthy Tripura Sundari,Ramadugula Venkat Surya,1959-09-23,Female,,H  No  1 6 212/64/22  West Parsigutta  Hyderabad 500020 AP,,"H. No. 1-6-212/64/22, West Parsigutta, Hyderabad 500020 AP",ABCDE4321F,102030405060,0,0,,0,,Indian,,,1959,62
131,Pan,,Dinesh Yadav,Ram Yadav,Seeta Yadav,Vinesh Yadav,1990-09-21,Male,,House No  25  Neelaya Society  Auto Market  Hisar   125001 Haryana,,"House No. 25, Neelaya Society, Auto Market, Hisar - 125001 Haryana",APCPB6666G,605040302010,0,0,,0,,Indian,,,1990,31
132,Pan,,Dinesh Yadav,Ramnivas Yadav,Bhanwari Devi Yadav,,1985-10-21,Male,,Flat No  25  Hisar Colony  Sadar Market  Hisar   125003 Haryana,,"Flat No. 25, Hisar Colony, Sadar Market, Hisar - 125003 Haryana",APCPB4546G,434445464748,0,0,,0,,Indian,,,1985,36
133,Pan,,Durga Balakrishnan,Rohan Khosla,Devina Khosla,Shiv Balakrishnan,1978-09-07,Female,,27/28 Woods Road  Anna Salai  Chennai  600002  Tamil Nadu,,"27/28 Woods Road, Anna Salai, Chennai, 600002, Tamil Nadu",TPTHK5287F,777755443322,0,0,,0,,Indian,,,1978,43
134,Pan,,Durga Balakrishnan,Rohan Garg,Devina Garg,Shivansh Balakrishnan,1979-06-07,Female,,27/28 Woods Road  Anna Salai  Bangalore  560079  Karnataka,,"27/28 Woods Road, Anna Salai, Bangalore, 560079, Karnataka",TPTHK4287F,777665443322,0,0,,0,,Indian,,,1979,42
135,Pan,,Falguni Kant,Sunder Holkar,Draupati Holkar,Prakash Kant,1981-08-31,Female,,1/a  1  Vasanthnagar  Bangalore  560052,,"1/a, 1, Vasanthnagar, Bangalore, 560052",BOMPJ8455L,221133445566,0,0,,0,,Indian,,,1981,40
136,Pan,,Falguni Kant,Sharad Pant,Dhwani Pant,Naresh Kant,1983-08-31,Female,,1/a  1  Vasanthnagar  Borivli (w)  Mumbai  400092  Maharashtra,,"1/a, 1, Vasanthnagar, Borivli (w), Mumbai, 400092, Maharashtra",BOAPJ8455L,221133445568,0,0,,0,,Indian,,,1983,38
137,Pan,,Gajendra Thakkar,Vishnu,Kaumari,Krishna Thakkar,1989-06-25,Male,,E/103 a Simla House  51 b Nepeasea Road  August Kranti Marg  Mumbai  400036,,"E/103-a Simla House, 51-b Nepeasea Road, August Kranti Marg, Mumbai, 400036",OMGCG5287F,776655443322,0,0,,0,,Indian,,,1989,32
138,Pan,,Gajendra Thakkar,Vishwas,Kanchan,Radha Thakkar,1989-06-25,Male,,E/103 a Simla House  51 b Nepeasea Road  Manali  Chennai  600103,,"E/103-a Simla House, 51-b Nepeasea Road, Manali, Chennai, 600103",OMRCG5287F,776655443323,0,0,,0,,Indian,,,1989,32
139,Pan,,Gauransh Bhatt,Mahesh,Parvati,Gauri,1990-09-21,Male,,87  Furniture Block  Kirti Nagar  Delhi 110015  Delhi,,"87, Furniture Block, Kirti Nagar, Delhi 110015, Delhi",APCRB6666G,353637383940,0,0,,0,,Indian,,,1990,31
140,Pan,,Gauransh Bhatt,Maheshwar,Parvatidevi,Gauri Bhatt,1987-09-21,Male,,87  Furniture Block  Kirti Nagar  Banglore 560096  Karnataka,,"87, Furniture Block, Kirti Nagar, Banglore 560096, Karnataka",APCRB9010G,353637383941,0,0,,0,,Indian,,,1987,34
141,Pan,,Gayatri Subramanian,Mani Ranganathan,Rohini Ranganathan,Ganesh,1998-02-21,Female,,6/3 wareroad frazertown bangalore 5  Frazer Town  Banglore 560005  Karnataka,,"6/3,wareroad,frazertown,bangalore-5, Frazer Town, Banglore 560005, Karnataka",TRPJH8743V,125126127128,0,0,,0,,Indian,,,1998,23
142,Pan,,Gayatri Subramanian,Manik Ranganathan,Mayuri Ranganathan,Ganesh,1999-02-21,Female,,6/3 wareroad frazertown bangalore 5  Frazer Town  Hyderabad 500095  Andhra Pradesh,,"6/3,wareroad,frazertown,bangalore-5, Frazer Town, Hyderabad 500095, Andhra Pradesh",TRPJH2627V,125126127129,0,0,,0,,Indian,,,1999,22
143,Pan,,Geetanjali Bali,Ayush Bhavalakar,Chhaya Bhavalakar,Sharad Bali,1979-01-26,Female,,Narayan Bldg  Near Swami Narayan Temple  Dadar (c r )  Mumbai  400014  Maharashtra,,"Narayan Bldg, Near Swami Narayan Temple, Dadar (c.r.), Mumbai, 400014, Maharashtra",BCGER7654N,878786868585,0,0,,0,,Indian,,,1979,42
144,Pan,,Geetanjali Bali,Arjun Valimbe,Chhaya Valimbe,Shankar Bali,1981-01-26,Female,,Narayan Bldg  Near Swami Narayan Temple  Lower Parel  Mumbai  400013  Maharashtra,,"Narayan Bldg, Near Swami Narayan Temple, Lower Parel, Mumbai, 400013, Maharashtra",BCDER7654N,878786868582,0,0,,0,,Indian,,,1981,40
145,Pan,,Giaan Menon,Gopal,Chandika,Archita Menon,1976-12-20,Male,,"313/31412  25  Musium Road
Bangalore  560025  Karnataka",,"313/31412, 25, Musium Road
Bangalore, 560025, Karnataka",AACSR3214Q,123456789010,0,0,,0,,Indian,,,1976,45
146,Pan,,Giaan Menon,Gopinath,Chanda,Arpita Menon,1979-12-20,Male,,"313/31412  25  Musium Road  Nariman Point
Mumbai  400021 Maharashtra",,"313/31412, 25, Musium Road, Nariman Point
Mumbai, 400021 Maharashtra",AACSE3214Q,123456789011,0,0,,0,,Indian,,,1979,42
147,Pan,,Indira D’Alia,Gagan Dvivedi,,Ishwar D'Alia,1980-07-18,Female,,F 151  Main Road  Near Ambedkar Gate  Jagat Puri  Delhi  110051  Delhi,,"F-151, Main Road, Near Ambedkar Gate, Jagat Puri, Delhi, 110051, Delhi",NAGDE4321F,445566778899,0,0,,0,,Indian,,,1980,41
148,Pan,,Indira D’Alia,Gangaram Chaturvedi,Gayatri Chaturvedi,,1980-07-18,Female,,F 151  Main Road  Near Ambedkar Gate  Sainath Road  Malad(w)  Mumbai  400062  Maharashtra,,"F-151, Main Road, Near Ambedkar Gate, Sainath Road, Malad(w), Mumbai, 400062, Maharashtra",NALDE4321F,445566778896,0,0,,0,,Indian,,,1980,41
149,Pan,,Indrani Singh,Ranjit Sanyal,Chambeli Sanyal,Chatur Singh,1998-02-21,Female,,15/16mgrdrdblr 1  Mg Road  Bangalore  560001  Karnataka,,"15/16mgrdrdblr-1, Mg Road, Bangalore, 560001, Karnataka",JKGTP4546O,337711445522,0,0,,0,,Indian,,,1998,23
150,Pan,,Indrani Singh,Raghav Patel,Chameli Patel,Charan Singh,1999-02-21,Female,,15/16mgrdrdblr 1  Mg Road  Thane(w)  Mumbai  400604  Maharashtra,,"15/16mgrdrdblr-1, Mg Road, Thane(w), Mumbai, 400604, Maharashtra",JKDTP4546O,337711445528,0,0,,0,,Indian,,,1999,22
151,Pan,,Rakhi Rahul Yadav,Bhima Valimbe Yadav,Nehal Yadav,Rahul Yadav,1990-09-22,Female,,18/19  12  Btm Layout  Bangalore  560029  Karnataka,,"18/19, 12, Btm Layout, Bangalore, 560029, Karnataka",KUGWD3214Q,447722554433,0,0,,0,,Indian,,,1990,31
152,Pan,,Rakhi Yadav,Rajan Kamble Yadav,Neha Yadav,Rakesh Yadav,1992-07-14,Female,,Shop No  200  Midc  Badlapur  Mumbai  421503,,"Shop No. 200, Midc, Badlapur, Mumbai, 421503",UDKWR3214Q,117722551135,0,0,,0,,Indian,,,1992,29
153,Pan,,Inika Hora,Aditya Sawhney,Riya Sawhney,Ramesh Hora,1976-12-21,Female,,88  Hinjewadi  Rajkot   503445  Gujarat,,"88, Hinjewadi, Rajkot - 503445, Gujarat",BRODK1324G,557666443322,0,0,,0,,Indian,,,1976,45
154,Pan,,Inika Hora,Amarendra Sawhney,Devsena Sawhney,Bhallaldev Hora,1979-12-21,Female,,88  Hinjewadi  ManojPur Ahmedabad   255345  Gujarat,,"88, Hinjewadi, ManojPur Ahmedabad - 255345, Gujarat",BRODK9587G,557666440322,0,0,,0,,Indian,,,1979,42
155,Pan,,Iqbal Mistry,Abdul,Fiza,Riya,1976-12-20,Male,,1 7 659/26/1  Opp luna High School  Ramnagar  Hyderabad 500044  Andhra Pradesh,,"1-7-659/26/1, Opp.luna High School, Ramnagar, Hyderabad 500044, Andhra Pradesh",LPKIU1020H,109110111112,0,0,,0,,Indian,,,1976,45
156,Pan,,Iqbal Mistry,Anis,Raziya,Riya,1977-12-20,Male,,1 7 659/26/1  Opp luna High School  Raopura  Vadodara 390001  Gujarat,,"1-7-659/26/1, Opp.luna High School, Raopura, Vadodara 390001, Gujarat",LPKIU2223H,109110111113,0,0,,0,,Indian,,,1977,44
157,Pan,,Ishaan Bora,Shivansh Bora,Disha Bora,Ishaanya Bora,1979-01-22,Male,,A 5  578  Jitendra Jame  J J Road  Matunga (c r)  Mumbai  400019  Maharashtra,,"A-5, 578, Jitendra Jame, J J Road, Matunga (c.r), Mumbai, 400019, Maharashtra",ALPNB3336G,445561123366,0,0,,0,,Indian,,,1979,42
158,Pan,,Ishaan Bora,Shiv Bora,Disha Bora,Radhika Bora,1980-01-22,Male,,A 5  578  Jitendra Jame  J J Road  Bangalore 560001 Karnataka,,"A-5, 578, Jitendra Jame, J J Road, Bangalore,560001 Karnataka",ALPNB1336G,445571123366,0,0,,0,,Indian,,,1980,41
159,Pan,,Jaswant Gola,Kulwant,Navjot,Neha,1980-07-18,Male,,62 &63  Cp Ramasamy Road  Alwarpet  Chennai 600018  Tamil Nadu,,"62 &63, Cp Ramasamy Road, Alwarpet, Chennai 600018, Tamil Nadu",BDGAA8967V,129130131132,0,0,,0,,Indian,,,1980,41
160,Pan,,Jaswant Gola,Kuljeet,,,1981-07-18,Male,,62 &63  Cp Ramasamy Road  Alwarpet  Banglore 560027  Karnataka,,"62 &63, Cp Ramasamy Road, Alwarpet, Banglore 560027, Karnataka",BDGAA2728V,129130131133,0,0,,0,,Indian,,,1981,40
161,Pan,,Javed Bahri,Iqbal,Zareen,Jasmin,1981-08-31,Male,,4  Jeevanprem  Panchpakhadi  Thane (w) Mumbai 400602  Maharashtra,,"4, Jeevanprem, Panchpakhadi, Thane (w) Mumbai 400602, Maharashtra",POIUY8888C,137138139140,0,0,,0,,Indian,,,1981,40
162,Pan,,Javed Bahri,Taimur,Zeenat,Jasmin,1981-08-31,Male,,10/B  Saisneh Apartment  Panchshil Society  Bandra (w) Mumbai 400602  Maharashtra,,"10/B, Saisneh Apartment, Panchshil Society, Bandra (w) Mumbai 400602, Maharashtra",POIUY2930C,137138139141,0,0,,0,,Indian,,,1981,40
163,Pan,,Jayendra Lad,Karthik Lad,Darika Lad,Jayashri Lad,1979-11-21,Male,,701 Jupiter Bldg  Hiranandani(c)  A 4th Cross Lane  Lokhandwala  Andheri (west) Mumbai 400053  Maharashtra,,"701 Jupiter Bldg, Hiranandani(c), A 4th Cross Lane, Lokhandwala, Andheri (west) Mumbai 400053, Maharashtra",ABSRC3214Q,123456899010,0,0,,0,,Indian,,,1979,42
164,Pan,,Jayendra Lad,Kailash Lad,Rashmi Lad,Dipali Lad,1985-11-21,Male,,701 Jupiter Bldg  Hiranandani(c)  A 4th Cross Lane  Coimbatore  641002  Tamil Nadu,,"701 Jupiter Bldg, Hiranandani(c), A 4th Cross Lane, Coimbatore, 641002, Tamil Nadu",ABSRC1214Q,123456800010,0,0,,0,,Indian,,,1985,36
165,Pan,,Jayesh Dyal,Vishal Dyal,Diti Dyal,Jayashri Dyal,1988-08-31,Male,,Flat No 304 3rd Floor St No 10  D V Arcade Main Road  Himayath Nagar  Hyderabad  500029  Andhra Pradesh,,"Flat No 304 3rd Floor St No 10, D V Arcade Main Road, Himayath Nagar, Hyderabad, 500029, Andhra Pradesh",JKPBA8967V,889998878685,0,0,,0,,Indian,,,1988,33
166,Pan,,Jayesh Dyal,Vighnesh Dyal,Dipti Dyal,Jaya Dyal,1987-08-31,Male,,Flat No 304 3rd Floor St No 10  D V Arcade Main Road  Dehradun 248001 Uttarakhand,,"Flat No 304 3rd Floor St No 10, D V Arcade Main Road, Dehradun-248001,Uttarakhand",JKPBA9967V,889998778686,0,0,,0,,Indian,,,1987,34
167,Pan,,Jwala Chadda,Jaikishan,Nidhi,Vijay,1988-06-25,Female,,Flat No  144  Sejal Arcade  Malad  Mumbai   400007  Maharashtra,,"Flat No. 144, Sejal Arcade, Malad, Mumbai - 400007, Maharashtra",ABABC7532D,787974757376,0,0,,0,,Indian,,,1988,33
168,Pan,,Jwala Chadda,Jaikishan,Jaya,Vishal,1989-06-25,Female,,Flat No  144  Sejal Arcade   Achole Rd  Nalasopara(e)  Mumbai   401209  Maharashtra,,"Flat No. 144, Sejal Arcade,  Achole Rd, Nalasopara(e), Mumbai - 401209, Maharashtra",CBCBA7541E,167974757317,0,0,,0,,Indian,,,1989,32
169,Pan,,Kajol Dewan,Bhima Sanyal,Shambhavi Sanyal,Om Dewan,1984-08-15,Female,,A 11  Naraina Indl Area  Delhi  110028  Delhi,,"A 11, Naraina Indl Area, Delhi, 110028, Delhi",CDCKH1243B,665544332211,0,0,,0,,Indian,,,1984,37
