Sr._No.,KYC_Attributes,Surname,Name,Father_Name,Mother_Name,Spouse_Name,Date_of_Birth,Gender,Blood_Group,Home_Address,Office_Address,Communication_Address,PAN_no,Aadhar_no,Passport_no,BankAcDetails,CreditCard,Mobile_No,Email_Id,Nationality,Voter_Card_ID,DL,year_of_Birth,Age
97,Telecom,,Ankur Jadhav,Dinesh Jadhav,Aabha Jadhav,Deepa Jadhav,1978-12-20,Male,,Plot 16 Grount Floor  Amar Stambh Zone 1  MP Nagar Raipur Chhatisgarh 490042,,"Plot 16,Grount Floor, Amar Stambh,Zone 1, MP Nagar,Raipur,Chhatisgarh-490042",0,580477784456,0,0,,7554233998,,Indian,,,1978,43
98,Telecom,,Megha Tiwari,,,,1976-04-15,Female,,34/35 Mathura Vihar  Nr Vijay Nagar  Kanchan Vihar Mathura  Uttar Pradesh 281001,,"34/35 Mathura Vihar, Nr Vijay Nagar, Kanchan Vihar Mathura, Uttar Pradesh-281001",0,543223322355,0,0,,9723099661,,Indian,,,1976,45
99,Telecom,,MR Mohit Yadav,,,,1979-06-08,Male,,Plot No26 7 Mantri Wadi S Vivekanand Road  Solapur Mumbai Maharashtra 413004,,"Plot No26-7 Mantri Wadi,S Vivekanand Road ,Solapur,Mumbai,Maharashtra-413004",0,152233222465,0,0,,9920457847,,Indian,,,1979,42
100,Telecom,,Ankur Kurmi,,,,1978-12-20,Male,,Plot 125 Grount Floor  Amar Stambh Zone 1  Mohan Nagar Raipur Chhatisgarh 490042,,"Plot 125,Grount Floor, Amar Stambh,Zone 1, Mohan Nagar,Raipur,Chhatisgarh-490042",0,534477784454,0,0,,7424237858,,Indian,,,1978,43
101,Telecom,,Pooja Tiwari,,,,1976-04-15,Female,,SN 06  Saket Commercial Complex   Railway Rd  Mathura  Uttar Pradesh 281001,,"SN-06, Saket Commercial Complex,  Railway Rd ,Mathura, Uttar Pradesh-281001",0,544712244114,0,0,,9723099665,,Indian,,,1976,45
102,Telecom,,MR Mohit Malik,,,,1979-06-18,Male,,H No 7 Mantri Wadi S Vivekanand Road  Solapur Mumbai Maharashtra 413004,,"H No 7 Mantri Wadi,S Vivekanand Road ,Solapur,Mumbai,Maharashtra-413004",0,730233222415,0,0,,9920457823,,Indian,,,1979,42
103,Telecom,,Kuldeep Saini,,,,1978-12-20,Male,,25 Grount Floor  Amar Stambh Zone 1  Mohan Nagar Raipur Chhatisgarh 490042,,"25,Grount Floor, Amar Stambh,Zone 1, Mohan Nagar,Raipur,Chhatisgarh-490042",0,535477784451,0,0,,7524237858,,Indian,,,1978,43
104,Telecom,,Sarita Gautam,,,,1978-04-23,Female,,6 Jai Dham Shivam Soc Nallasopara East Mumbai  Maharashtra 401209,,"6 Jai Dham,Shivam Soc,Nallasopara East,Mumbai, Maharashtra,401209",0,654301233214,0,0,,9513099659,,Indian,,,1978,43
105,Telecom,,NR Nitin Singh,,,,1982-01-15,Male,,250 Jatia Kolipara Kurla Mumbai Maharashtra 400070,,"250 Jatia,Kolipara,Kurla,Mumbai,Maharashtra-400070",0,711233222412,0,0,,3632382384,,Indian,,,1982,39
106,Telecom,,Rajnesh Thakur,,,,1978-12-20,Male,,B 183 Rajaji Puram Jabalpur Madhya Pradesh 482003,,"B-183,Rajaji Puram,Jabalpur,Madhya Pradesh-482003",0,585477784454,0,0,,3415577815,,Indian,,,1978,43
107,Telecom,,Nikita Gautam,,,,1981-05-15,Female,,6b Sultan Alam Road Shivam Soc Nallasopara East Mumbai  Maharashtra 401209,,"6b,Sultan Alam Road,Shivam Soc,Nallasopara East,Mumbai, Maharashtra,401209",0,655601233216,0,0,,9113099651,,Indian,,,1981,40
108,Telecom,,RR Suraj Shah,,,,1982-10-10,Male,,16/3 Jagannathan Road  Kolipara Kurla Mumbai Maharashtra 400070,,"16/3 Jagannathan Road,,Kolipara,Kurla,Mumbai,Maharashtra-400070",0,717833222418,0,0,,3632382384,,Indian,,,1982,39
109,Telecom,,Jitendra Kajla,,,,1978-12-20,Male,,C 35 Udyogpuram Industrial Estate   Jabalpur Madhya Pradesh 482003,,"C-35,Udyogpuram Industrial Estate, ,Jabalpur,Madhya Pradesh-482003",0,314477784451,0,0,,3115577812,,Indian,,,1978,43
110,Telecom,,Pawan Satpal,,,,1981-06-15,Male,,16 Hari Om Heritage  Sector 21 Plot No8 Nallasopara East Mumbai  Maharashtra 401209,,"16,Hari Om Heritage, Sector 21,Plot No8,Nallasopara East,Mumbai, Maharashtra,401209",0,685571233218,0,0,,2227742555,,Indian,,,1981,40
111,Telecom,,RR Jay Vora,,,,1982-11-10,Male,,B/103 Asmita Cres  Nr Asmita Club Kurla Mumbai Maharashtra 400070,,"B/103,Asmita Cres, Nr Asmita Club,Kurla,Mumbai,Maharashtra-400070",0,917733222410,0,0,,3888382398,,Indian,,,1982,39
112,Telecom,,Vardan Sharma,,,,1978-12-20,Male,,C 35 Udyogpuram Industrial Estate   Jabalpur Madhya Pradesh 482003,,"C-35,Udyogpuram Industrial Estate, ,Jabalpur,Madhya Pradesh-482003",0,374477784458,0,0,,3715577817,,Indian,,,1978,43
113,Telecom,,Shabdantika Parab,,,,1983-03-15,Female,,A/601 DSK Saraswati Vaishet Pada  No 8 Nallasopara East Mumbai  Maharashtra 401209,,"A/601,DSK Saraswati,Vaishet Pada  No 8,Nallasopara East,Mumbai, Maharashtra,401209",0,706540985654,0,0,,5227742555,,Indian,,,1983,38
114,Telecom,,RR Hasti Vora,,,,1982-11-10,Female,,H No 17 Sunder Prakash Co hsg society Kurla Mumbai Maharashtra 400070,,"H No-17 Sunder Prakash Co.hsg.society,Kurla,Mumbai,Maharashtra-400070",0,665817151026,0,0,,5488382398,,Indian,,,1982,39
115,Telecom,,Rikita Modi,,,,1978-12-20,Female,,Plot No F 7  Industrial Area  Phase 8 Jabalpur Madhya Pradesh 482003,,"Plot No F-7, Industrial Area, Phase 8,Jabalpur,Madhya Pradesh-482003",0,521859517692,0,0,,9122728061,,Indian,,,1978,43
116,Telecom,,Adwait Dhawan,,,,2001-02-15,Male,,D/521 Visava CHS Haji Bapu Road Nallasopara East Mumbai  Maharashtra 401209,,"D/521,Visava CHS Haji Bapu Road,Nallasopara East,Mumbai, Maharashtra,401209",0,166425148691,0,0,,8228742558,,Indian,,,2001,20
117,Telecom,,KR Kanishka Khopar,,,,1985-09-11,Female,,A/33 Kailashchandra CHS LTD Mahindra Nagar Kurla Mumbai Maharashtra 400070,,"A/33,Kailashchandra CHS LTD,Mahindra Nagar,Kurla,Mumbai,Maharashtra-400070",0,257858498245,0,0,,4584882390,,Indian,,,1985,36
118,Telecom,,Yeshvi Shah,,,,1978-12-20,Female,,H No 21 Om Sai Krupa bldg Jabalpur Madhya Pradesh 482003,,"H No 21,Om Sai Krupa bldg,Jabalpur,Madhya Pradesh-482003",0,512347284922,0,0,,9323728061,,Indian,,,1978,43
119,Telecom,,Dron Nayak,,,,2001-02-15,Male,,G 2 Sayani Chawl Ranisati Marg Opp Laxminarayan Temple Dadar East Mumbai  Maharashtra 401209,,"G-2,Sayani Chawl Ranisati Marg,Opp Laxminarayan Temple,Dadar East,Mumbai, Maharashtra,401209",0,629235813813,0,0,,9757443911,,Indian,,,2001,20
120,Telecom,,AR Yamini Prajapati,,,,1985-09-11,Female,,SP 21  Sector C  Chetan Vihar Colony Bandra Mumbai Maharashtra 400070,,"SP 21, Sector C, Chetan Vihar Colony,Bandra,Mumbai,Maharashtra-400070",0,931711573842,0,0,,9917423431,,Indian,,,1985,36
121,Telecom,,Vedika Patil,,,,1978-12-20,Female,,705 Ashirwad Building C 3 Near Kabutar Khana Jabalpur Madhya Pradesh 482003,,"705,Ashirwad Building C-3,Near Kabutar Khana,Jabalpur,Madhya Pradesh-482003",0,944654039464,0,0,,7717427471,,Indian,,,1978,43
122,Telecom,,Anirudh Tripathi,,,,2001-01-15,Male,,H NO 01 Rani Laxmi Marg  Krishna Nagar Opp Laxminarayan Temple Dadar East Mumbai  Maharashtra 401209,,"H NO 01,Rani Laxmi Marg ,Krishna Nagar,Opp Laxminarayan Temple,Dadar East,Mumbai, Maharashtra,401209",0,937296551143,0,0,,9257443921,,Indian,,,2001,20
123,Telecom,,AR Khushi Prajapati,,,,1985-09-11,Female,,2  1st Floor  West Row  Circus Avenue Bandra Mumbai Maharashtra 400070,,"2, 1st Floor, West Row, Circus Avenue,Bandra,Mumbai,Maharashtra-400070",0,976731570876,0,0,,9820389398,,Indian,,,1985,36
124,Telecom,,Sanika Gopale,,,,1978-12-20,Female,,4/996  Old Mahabalipuram Road Jabalpur Madhya Pradesh 482003,,"4/996, Old Mahabalipuram Road,Jabalpur,Madhya Pradesh-482003",0,666622638266,0,0,,9104020121,,Indian,,,1978,43
125,Telecom,,Mayur Pingle,,,,1999-03-15,Male,,B/103  Asmita Cres  Nr Asmita Club Krishna Nagar Opp Laxminarayan Temple Dadar East Mumbai  Maharashtra 401209,,"B/103, Asmita Cres, Nr Asmita Club Krishna Nagar,Opp Laxminarayan Temple,Dadar East,Mumbai, Maharashtra,401209",0,937296552023,0,0,,9257443902,,Indian,,,1999,22
126,Telecom,,AR Aachal Ambaliya,,,,1988-09-11,Female,,2nd Floor Centre Point  Above Pizza Hut West Row  Circus Avenue Bandra Mumbai Maharashtra 400070,,"2nd Floor Centre Point, Above Pizza Hut,West Row, Circus Avenue,Bandra,Mumbai,Maharashtra-400070",0,667413507665,0,0,,9020389398,,Indian,,,1988,33
127,Telecom,,Deepa Dhale,,,,1978-12-20,Female,,18  Civic Centre  Khandelwal Complex  Opp Prabhu Vandana Talkies Guna Madhya Pradesh 482003,,"18, Civic Centre, Khandelwal Complex, Opp Prabhu Vandana Talkies,Guna,Madhya Pradesh-482003",0,606622638266,0,0,,9114020121,,Indian,,,1978,43
128,Telecom,,Hitesh More,,,,1986-04-21,Male,,330  Goshamahal Road  Begum Baza Laxminarayan Temple Dadar East Mumbai  Maharashtra 401209,,"330, Goshamahal Road, Begum Baza Laxminarayan Temple,Dadar East,Mumbai, Maharashtra,401209",0,937202329655,0,0,,9257443992,,Indian,,,1986,35
129,Telecom,,AR Saniya Maniyar,,,,1988-07-07,Female,,Plot No 430A  Industrial Area  Phase II Bandra(West) Mumbai Maharashtra 400070,,"Plot No 430A, Industrial Area, Phase II,Bandra(West),Mumbai,Maharashtra-400070",0,667766541322,0,0,,9020389381,,Indian,,,1988,33
130,Telecom,,Anita Dhale,,,,1989-05-23,Female,,10  Patrakar Colony Gwalior Road Guna Madhya Pradesh 482003,,"10, Patrakar Colony,Gwalior Road,Guna,Madhya Pradesh-482003",0,616826662265,0,0,,9114020156,,Indian,,,1989,32
131,Telecom,,Vishal Sharma,,,,1986-04-21,Male,,111 Pettah Jn  Anayara Road Chennai  Tamilnadu 452136,,"111,Pettah Jn, Anayara Road,Chennai, Tamilnadu-452136",0,967202329676,0,0,,9250043992,,Indian,,,1986,35
132,Telecom,,AR Sikha Rathor,,,,1988-07-07,Female,,102 Truck Parking  AB Rd  Bandra(West) Mumbai Maharashtra 400070,,"102 Truck Parking, AB Rd, Bandra(West),Mumbai,Maharashtra-400070",0,697766541329,0,0,,9020389001,,Indian,,,1988,33
133,Telecom,,Anju Singh,,,,1989-05-23,Female,,P2  Awadh Puri  Opposite Ram Mandir   Shivpuri Madhya Pradesh 482013,,"P2, Awadh Puri, Opposite Ram Mandir, ,Shivpuri,Madhya Pradesh-482013",0,67826662272,0,0,,9114047956,,Indian,,,1989,32
134,Telecom,,Vaasu Shirke,,,,1986-05-21,Male,,Plot No 51 A  Ranjana Enclav  Anayara Road Chennai  Tamilnadu 452136,,"Plot No-51 A, Ranjana Enclav, Anayara Road,Chennai, Tamilnadu-452136",0,96720202960,0,0,,9000043992,,Indian,,,1986,35
135,Telecom,,AR Shivani Rathor,,,,1986-08-08,Female,,B 89  New Vishwakarma Nagar Bandra(West) Mumbai Maharashtra 400070,,"B,89, New Vishwakarma Nagar,Bandra(West),Mumbai,Maharashtra-400070",0,697766541009,0,0,,9020389901,,Indian,,,1986,35
136,Telecom,,Aakriti Sonar,,,,1988-05-23,Female,,120 Okay PLUS House  Kiran Path  Suraj Nagar Shivpuri Madhya Pradesh 482017,,"120,Okay PLUS House, Kiran Path, Suraj Nagar,Shivpuri,Madhya Pradesh-482017",0,67826662200,0,0,,9114047006,,Indian,,,1988,33
137,Telecom,,Dakksh Thakkar,,,,1986-06-21,Male,,8/9  Shreeji Estate  Veraval Main Rd  Opp Sumangal Casting Chennai  Tamilnadu 452100,,"8/9, Shreeji Estate, Veraval Main Rd, Opp Sumangal Casting,Chennai, Tamilnadu-452100",0,236720202960,0,0,,9879552723,,Indian,,,1986,35
138,Telecom,,AR Jyoti Choubey,,,,1986-09-24,Female,,B 33  Site   1  B S Road IndlArea Bandra(West) Mumbai Maharashtra 400070,,"B 33, Site - 1, B S Road IndlArea,Bandra(West),Mumbai,Maharashtra-400070",0,297766541002,0,0,,8020389908,,Indian,,,1986,35
139,Telecom,,Pooja Sonar,,,,1988-05-14,Female,,13/17  4th Floor  Kanchan Bhawan  Shivpuri Madhya Pradesh 482017,,"13/17, 4th Floor, Kanchan Bhawan, Shivpuri,Madhya Pradesh-482017",0,77826662207,0,0,,6114047066,,Indian,,,1988,33
140,Telecom,,Ranvir Thakkar,,,,1986-02-21,Male,,Plot No 25  Institutional Area  Opp Sumangal Casting Chennai  Tamilnadu 452144,,"Plot No 25, Institutional Area, Opp Sumangal Casting,Chennai, Tamilnadu-452144",0,346720202960,0,0,,9879559923,,Indian,,,1986,35
141,Telecom,,AR Asmita Keshwa,,,,1986-09-24,Female,,38  Avishkar Complex  Old Padra Road Bandra(West) Mumbai Maharashtra 400070,,"38, Avishkar Complex, Old Padra Road,Bandra(West),Mumbai,Maharashtra-400070",0,347766541002,0,0,,9920389908,,Indian,,,1986,35
142,Telecom,,Beena Samuel,,,,1988-05-24,Female,,461  Apmc Mkt   1  central Facility Bldg No  Phase 2  Sector 19   Shivpuri Madhya Pradesh 482017,,"461, Apmc Mkt - 1 ,central Facility Bldg No, Phase 2, Sector 19,  Shivpuri,Madhya Pradesh-482017",0,34826662207,0,0,,6119947066,,Indian,,,1988,33
143,Telecom,,Rishi Variava,,,,1986-02-21,Male,,1301 Maa Enrich Jangla Nagar Near Bank of Maharashtra Chennai  Tamilnadu 452144,,"1301,Maa Enrich,Jangla Nagar,Near Bank of Maharashtra,Chennai, Tamilnadu-452144",0,706720202960,0,0,,9879349923,,Indian,,,1986,35
144,Telecom,,AR Riddhi Variava,,,,1986-09-24,Female,,204  Nimbalkar Chambers  Kharivav Road  Dandia Bazar Bandra(West) Mumbai Maharashtra 400070,,"204, Nimbalkar Chambers, Kharivav Road, Dandia Bazar Bandra(West),Mumbai,Maharashtra-400070",0,707766541002,0,0,,9925089908,,Indian,,,1986,35
145,Telecom,,Vrushti Limbachiya,,,,1988-05-24,Female,,205  Hari Om Nagar Sector 21  Plot No 8 Shivpuri Madhya Pradesh 482017,,"205, Hari Om Nagar Sector 21, Plot No 8,Shivpuri,Madhya Pradesh-482017",0,700826662207,0,0,,6150947066,,Indian,,,1988,33
146,Telecom,,Janhit Variava,,,,1986-02-27,Male,,12  1st Fl  174  Gold Mohur  Princess Street  Chira Bazar Chennai  Tamilnadu 552144,,"12, 1st Fl, 174, Gold Mohur, Princess Street, Chira Bazar Chennai, Tamilnadu-552144",0,646720202960,0,0,,6479349923,,Indian,,,1986,35
147,Telecom,,Dinesh S Sarika Sharma,,,,1989-09-24,Female,,56/333  Mahavir Chmbs  Samuel Street  Nagdevi Bandra(West) Mumbai Maharashtra 400070,,"56/333, Mahavir Chmbs, Samuel Street, Nagdevi Bandra(West),Mumbai,Maharashtra-400070",0,647766541002,0,0,,6425089908,,Indian,,,1989,32
148,Telecom,,Vaishali Limbachiya,,,,1990-05-24,Female,,1  Jawahar Kunj  Daftari Road  Shivaji Chowk Shivpuri Madhya Pradesh 482017,,"1, Jawahar Kunj, Daftari Road, Shivaji Chowk,Shivpuri,Madhya Pradesh-482017",0,640826662207,0,0,,6450947066,,Indian,,,1990,31
149,Telecom,,Manoj Mathur,,,,1986-02-27,Male,,911  Tulsiani Chambers   Princess Street Chira Bazar Chennai  Tamilnadu 552144,,"911, Tulsiani Chambers,, Princess Street,Chira Bazar Chennai, Tamilnadu-552144",0,432720202960,0,0,,4329349923,,Indian,,,1986,35
150,Telecom,,Deepak Rekha Sarika Jain,,,,1989-09-24,Female,,79  M G Road  Raja Rammohan Roy Bandra(West) Mumbai Maharashtra 400070,,"79, M G Road, Raja Rammohan Roy Bandra(West),Mumbai,Maharashtra-400070",0,432766541002,0,0,,4325089908,,Indian,,,1989,32
151,Telecom,,Vaishali Verma,,,,1991-07-26,Female,,149/1  M K Hardware  H Cross Sampige Main Road Shivpuri Madhya Pradesh 482017,,"149/1, M K Hardware, H Cross Sampige Main Road,Shivpuri,Madhya Pradesh-482017",0,432826662207,0,0,,4320947066,,Indian,,,1991,30
152,Telecom,,Akash Verma,,,,1987-02-27,Male,,56  1st Floor  Ahmed Oomerbhai Bldg Chennai  Tamilnadu 552122,,"56, 1st Floor, Ahmed Oomerbhai Bldg Chennai, Tamilnadu-552122",0,432720202536,0,0,,4329345363,,Indian,,,1987,34
153,Telecom,,Deepak Rekha Priyanka Jain,,,,1984-09-24,Female,,53  Mukhram Kanoria Road  Bandra(West) Mumbai Maharashtra 400070,,"53, Mukhram Kanoria Road, Bandra(West),Mumbai,Maharashtra-400070",0,432766541536,0,0,,4325089536,,Indian,,,1984,37
154,Telecom,,Tanu Verma,,,,1978-12-20,Female,,710 Nr Hira Monica Marriage Shivpuri Madhya Pradesh 482017,,"710,Nr Hira Monica Marriage Shivpuri,Madhya Pradesh-482017",0,432826662536,0,0,,4320947536,,Indian,,,1978,43
155,Telecom,,Aakshit Verma,,,,1985-02-27,Male,,D 9  Shah Ind Area  New Chandra  Veera Desai Rd Chennai  Tamilnadu 552122,,"D-9, Shah Ind Area, New Chandra, Veera Desai Rd,Chennai, Tamilnadu-552122",0,612720202516,0,0,,9619345363,,Indian,,,1985,36
156,Telecom,,Dilip Rekha Pankaj Jain,,,,1984-09-21,Male,,B/3 Rajhansa Soceity  Near Best Depot Bandra(West) Mumbai Maharashtra 400070,,"B/3 Rajhansa Soceity, Near Best Depot,Bandra(West),Mumbai,Maharashtra-400070",0,612766541516,0,0,,9525089536,,Indian,,,1984,37
157,Telecom,,Abhinash Verma,,,,1978-12-20,Male,,Room No 152  5  Ashirwad Indl estate  Ram Mandir Road Shivpuri Madhya Pradesh 482017,,"Room No.152, 5, Ashirwad Indl.estate, Ram Mandir Road,Shivpuri,Madhya Pradesh-482017",0,612826662532,0,0,,9520947536,,Indian,,,1978,43
158,Telecom,,Vivek Verma,,,,1984-01-21,Male,,678/2 Chak Raghunath  Jhilmil Colony Chennai  Tamilnadu 552122,,"678/2 Chak Raghunath, Jhilmil Colony Chennai, Tamilnadu-552122",0,702720202516,0,0,,5519345363,,Indian,,,1984,37
159,Telecom,,Vijay Rekha Rajiv Jain,,,,1984-09-17,Male,,671a  Railway Quarter Bandra(West) Mumbai Maharashtra 400070,,"671a, Railway Quarter,Bandra(West),Mumbai,Maharashtra-400070",0,702766541516,0,0,,5525089536,,Indian,,,1984,37
160,Telecom,,Ankur Verma,,,,1995-07-14,Male,,67a Hewat Road  Shivpuri Madhya Pradesh 482017,,"67a Hewat Road, Shivpuri,Madhya Pradesh-482017",0,702826662532,0,0,,5520947536,,Indian,,,1995,26
161,Telecom,,Amar Tapkire,,,,1984-01-21,Male,,1195 Fergusson Col  Tukaram Padulka Chennai  Tamilnadu 552122,,"1195 Fergusson Col, Tukaram Padulka Chennai, Tamilnadu-552122",0,702720248516,0,0,,5839345346,,Indian,,,1984,37
162,Telecom,,Vijay Sushila Amit Gupta,,,,1984-09-17,Male,,67  Hemu Classic Bldg S V Road Bandra(West) Mumbai Maharashtra 444070,,"67, Hemu Classic Bldg,S V Road,Bandra(West),Mumbai,Maharashtra-444070",0,702766544816,0,0,,8325089545,,Indian,,,1984,37
163,Telecom,,Shubham Tapkire,,,,1995-08-14,Male,,10  Konkan Nagar  Hit Niketan J M Rd Shivpuri Madhya Pradesh 372017,,"10, Konkan Nagar, Hit Niketan J M Rd Shivpuri,Madhya Pradesh-372017",0,704826662532,0,0,,8320947536,,Indian,,,1995,26
164,Telecom,,Atul Tapkire,,,,1984-01-21,Male,,145 Fergusson Col  Tukaram Padulka Chennai  Tamilnadu 552122,,"145 Fergusson Col, Tukaram Padulka Chennai, Tamilnadu-552122",0,732720248513,0,0,,7139345346,,Indian,,,1984,37
165,Telecom,,Vijay Sikha Ankit Gupta,,,,1984-09-17,Male,,475  S V Road Bandra(West) Mumbai Maharashtra 444070,,"475  S V Road,Bandra(West),Mumbai,Maharashtra-444070",0,742766544814,0,0,,7125089545,,Indian,,,1984,37
166,Telecom,,Kapil Tapkire,,,,1995-08-14,Male,,101  Konkan Nagar J M Rd  Shivpuri Madhya Pradesh 372017,,"101, Konkan Nagar,J M Rd, Shivpuri,Madhya Pradesh-372017",0,744826662534,0,0,,7120947536,,Indian,,,1995,26
167,Telecom,,Abhishek Soni,,,,1984-04-21,Male,,214  Ahata Meer Bukhari  Chennai  Tamilnadu 682122,,"214, Ahata Meer Bukhari, Chennai, Tamilnadu-682122",0,712220248513,0,0,,7139341226,,Indian,,,1984,37
168,Telecom,,Akash Piriti Neeraj Gupta,,,,1989-09-17,Male,,46 Anusuya Apt Opp Rly Station Bandra(West) Mumbai Maharashtra 400451,,"46 Anusuya Apt,Opp Rly Station,Bandra(West),Mumbai,Maharashtra-400451",0,712566544814,0,0,,7126089545,,Indian,,,1989,32
169,Telecom,,Adesh Soni,,,,1991-08-14,Male,,112  Guru Nanak Pura  Civil Lines Shivpuri Madhya Pradesh 302017,,"112, Guru Nanak Pura, Civil Lines Shivpuri,Madhya Pradesh-302017",0,712426662534,0,0,,7120912336,,Indian,,,1991,30
170,Telecom,,Pooja Soni,,,,1984-04-21,Female,,186e  Bhai Randhir Singh N  Chennai  Tamilnadu 682122,,"186e, Bhai Randhir Singh N, Chennai, Tamilnadu-682122",0,824220248513,0,0,,8249341226,,Indian,,,1984,37
171,Telecom,,Amit Piriti Niharika Gupta,,,,1989-09-17,Female, ,Plot No 430A  Industrial Area  Phase II Bandra(West) Mumbai Maharashtra 400451,,"Plot No 430A, Industrial Area, Phase II Bandra(West),Mumbai,Maharashtra-400451",0,824566544814,0,0,,8246089545,,Indian,,,1989,32
172,Telecom,,Kavita Soni,,,,1991-08-14,Female,,Plot No 6  Sec 23  Krishi Bazaar Shivpuri Madhya Pradesh 302017,,"Plot No 6, Sec-23, Krishi Bazaar Shivpuri,Madhya Pradesh-302017",0,824426662534,0,0,,8240912336,,Indian,,,1991,30
173,Telecom,,Aadha Soni,,,,1985-05-22,Female,,109/1  Jagrati Vihar Opp Anand Complex Chennai  Tamilnadu 682122,,"109/1, Jagrati Vihar Opp Anand Complex Chennai, Tamilnadu-682122",0,820020248510,0,0,,8201341226,,Indian,,,1985,36
174,Telecom,,Keshav Ahana Adya Gupta,,,,1990-10-17,Female, ,H no 215 Radha nagar Near Madjid Bandra(West) Mumbai Maharashtra 400451,,"H no 215 Radha nagar Near Madjid Bandra(West),Mumbai,Maharashtra-400451",0,824566544800,0,0,,8246081045,,Indian,,,1990,31
175,Telecom,,Amrita Soni,,,,1991-08-14,Female,,5 Manek Bhandari Compound  Shivpuri Madhya Pradesh 302017,,"5 Manek Bhandari Compound, Shivpuri,Madhya Pradesh-302017",0,821026662530,0,0,,8240910136,,Indian,,,1991,30
176,Telecom,,Kinjal Soni,,,,1987-05-22,Female,,60/60  Hughes Rd  N S Patkar Rd Chennai  Tamilnadu 682122,,"60/60, Hughes Rd, N S Patkar Rd,Chennai, Tamilnadu-682122",0,680020248511,0,0,,8681341226,,Indian,,,1987,34
177,Telecom,,Manohar Savita Mrinal Gupta,,,,1992-10-17,Female, ,No 18  Mission Street  Bandra(West) Mumbai Maharashtra 400451,,"No 18, Mission Street  Bandra(West),Mumbai,Maharashtra-400451",0,674566544802,0,0,,6746781045,,Indian,,,1992,29
178,Telecom,,Ketki Soni,,,,1993-08-14,Female,,110  Payal Complex  Nr Manubhai Tower Shivpuri Madhya Pradesh 302017,,"110, Payal Complex, Nr Manubhai Tower Shivpuri,Madhya Pradesh-302017",0,661026662533,0,0,,6640916136,,Indian,,,1993,28
179,Telecom,,Depti Joel,,,,1989-07-22,Female,,78 B  Pandurang Nivas  N S Patkar Rd Chennai  Tamilnadu 692122,,"78 B, Pandurang Nivas, N S Patkar Rd,Chennai, Tamilnadu-692122",0,666020248511,0,0,,6581341226,,Indian,,,1989,32
180,Telecom,,RamMalti Rajani Gupta,,,,1992-11-17,Female, ,112  Luhadia Tower  D Scheme Ashok Marg Bandra(West) Mumbai Maharashtra 400451,,"112, Luhadia Tower, D-Scheme Ashok Marg Bandra(West),Mumbai,Maharashtra-400451",0,664566544862,0,0,,6546781045,,Indian,,,1992,29
181,Telecom,,Vishakha Sharma,,,,1993-08-14,Female,,136  3rd Floor  Sector 21c r Shivpuri Madhya Pradesh 322017,,"110, Payal Complex, Nr Manubhai Tower Shivpuri,Madhya Pradesh-302017",0,661626662533,0,0,,6540916136,,Indian,,,1993,28
182,Telecom,,Khushi Goyal,,,,1982-10-11,Female,,4 /12 Triveni Nagar Cantt Meerut 693322,,4 /12 Triveni Nagar Cantt Meerut 693322,0,674020248511,0,0,,5181340226,,Indian,,,1982,39
183,Telecom,,Virjesh Madhu Mousam Gupta,,,,1982-11-17,Female, ,44  th Flr  Dluna Apts Bandra(West) Mumbai Maharashtra 400454,,"44  th Flr, Dluna Apts Bandra(West),Mumbai,Maharashtra-400454",0,673566544862,0,0,,5142781045,,Indian,,,1982,39
184,Telecom,,Jain Nisha ,,,,1991-08-14,Female,,T 34 Stonedge Towers  3rd Floor Guna Madhya Pradesh 312017,,"T-34 Stonedge Towers, 3rd Floor Guna Madhya Pradesh-312017",0,672626662533,0,0,,5140916936,,Indian,,,1991,30
185,Telecom,,Arpita Agarwal,,,,1983-10-13,Female,,11 vijaya Towers Janakpuri east Meerut 693322,,"11,vijaya Towers Janakpuri east Meerut 693322",0,674020008511,0,0,,4081340226,,Indian,,,1983,38
186,Telecom,,Balram Minakshi Hansika Garg,,,,1982-12-17,Female, ,236 Ashirwad Ind Est  5 Ram Mandir  Bandra(West) Mumbai Maharashtra 400454,,"236 Ashirwad Ind Est, 5 Ram Mandir  Bandra(West),Mumbai,Maharashtra-400454",0,670006544862,0,0,,4042781045,,Indian,,,1982,39
187,Telecom,,Teotia Himanshi ,,,,1991-07-14,Female,,331 332  Azad Market Guna Madhya Pradesh 312017,,"331-332, Azad Market Guna Madhya Pradesh-312017",0,672626600033,0,0,,4040916936,,Indian,,,1991,30
