Sr._No.,KYC_Attributes,Surname,Name,Father_Name,Mother_Name,Spouse_Name,Date_of_Birth,Gender,Blood_Group,Home_Address,Office_Address,Communication_Address,PAN_no,Aadhar_no,Passport_no,BankAcDetails,CreditCard,Mobile_No,Email_Id,Nationality,Voter_Card_ID,DL,year_of_Birth,Age
60,Company KYC,,Yeshvi Jignesh Ankita Shah,Jignesh Shah,Ankita Shah,Dinesh Shah,1976-12-20,Female,O+,H No 21 Om Sai Krupa bldg Nagpur  Maharashtra 425203,"No. 3/33, L.I.G. Colony, L.I.G. Chouraha, Behind Maya Medical Store, A. B. Road, Mahatma Gandhi Road, Rajwada, Maharaja Tukoji Rao Holker Cloth Market, Indore, Madhya Pradesh 452008","H No 21,Om Sai Krupa bldg,Nagpur, Maharashtra-425203",KDTFD9800N,502347284245,0,642043406724,,9180644271,yjas@fakemail.com,Indian,,,1976,45
61,Company KYC,,Nayak Dron Sehul Shwati,Sehul Nayak,Shwati Nayak,Dilip  Nayak,2001-02-15,Male,A-,G 2 Sayani Chawl Ranisati Marg Opp Laxminarayan Temple Panvel Maharashtra 401074,"162, Prakash Industrial Estate, Sahibabad Industrial Area Site 4, Sahibabad, Ghaziabad, Uttar Pradesh 201005","G-2,Sayani Chawl Ranisati Marg,Opp Laxminarayan Temple,Panvel,Maharashtra-401074",BVCHT5762E,611235813807,0,496548427526,,9257423432,ndss@fakemail.com,Indian,,,2001,20
62,Company KYC,,Yamini Akhilesh Richa Prajapati,Akhilesh Prajapati,Richa Prajapati,Nitin Prajapati,1985-09-11,Female,B+,SP 21  Sector C Chetan ViharColony Satara Maharashtra 413801,"3f,r31, 15, Contractor Bldg, Vaju Kotak Marg, Fort Bangalore, Karnataka, 400001","SP 21, Sector C,Chetan ViharColony,Satara,Maharashtra-413801",NNTUI4030H,945710073845,0,380007823812,,9707427422,yar@fakemail.com,Indian,,,1985,36
63,Company KYC,,Vedika Manish Ankita Patil,Manish Patil,Ankita Patil,Rajesh Patil,1976-12-20,Female,O+,705 Ashirwad Building C 3 Near Kabutar Khana Nagpur  Maharashtra 425203,"World Trade Center, Tower A, Office no. 407 and 408, opposite Eon It Park, Kharadi, Pune, Maharashtra 411014","705,Ashirwad Building C-3,Near Kabutar Khana,Nagpur, Maharashtra-425203",GDTFG9806N,964654539566,0,652043406755,,7067424721,vma@fakemail.com,Indian,,,1976,45
64,Company KYC,,Tripathi Anirudh Shahil Simran,Shahil Tripathi,Simran Tripathi,Dhirandra  Tripathi,2001-01-15,Male,A-,H NO 01 Rani Laxmi Marg  Krishna Nagar Khopoli Maharashtra 401074,"9, Garasia House,Near Jai Mata Di Mandir,, Charat Singh Colony, Chagan Bhika Patel Chawl, New AG Link Road, Andheri East, Mumbai, Maharashtra 400093","H NO 01,Rani Laxmi Marg ,Krishna Nagar,Khopoli,Maharashtra-401074",VVCHT5764E,937296553342,0,57752142655,,9757443967,tass@fakemail.com,Indian,,,2001,20
65,Company KYC,,Khushi Akhilesh Richa Prajapati,Akhilesh Prajapati,Richa Prajapati,NeerajPrajapati,1985-09-11,Female,O+,2  1st Floor West Row  CircusAvenue Satara Maharashtra 413801,"183, 1st Floor, Bazar Gate, Perin Nariman St, Borabazar Precinct, Ballard Estate, Fort, Mumbai, Maharashtra 400001","2, 1st Floor,West Row, CircusAvenue,Satara,Maharashtra-413801",NTUJN4737H,965731576875,0,383007823832,,9424389345,karp@fakemail.com,Indian,,,1985,36
66,Company KYC,,Sanika Manish Ankita Gopale,Manish Gopale,Ankita Gopale,RagvendraGopale,1976-12-20,Female,O+,4/996  Old Mahabalipuram Road Nagpur  Maharashtra 425203,"Peninsula Business Park, Ganapatrao Kadam Marg, Lower Parel West, Mumbai, Maharashtra 400013","4/996, Old Mahabalipuram Road,Nagpur, Maharashtra-425203",TFGGD9836N,686622638287,0,642043406745,,9434020143,smag@fakemail.com,Indian,,,1976,45
67,Company KYC,,Pingle Mayur Shahil Simran,Shahil Pingle,Simran Pingle,Neha Pingle,1999-03-15,Male,AB-,B/103  Asmita Cres  Nr Asmita Club Khopoli Maharashtra 401074,"software development company SCO 112,113, 1st floor, Sector 34A, Chandigarh, 160022","B/103, Asmita Cres, Nr Asmita Club,Khopoli,Maharashtra-401074",CFDHT5761E,987296552548,0,55252142578,,9757443967,pmss@fakemail.com,Indian,,,1999,22
68,Company KYC,,Aachal Akhilesh Richa Ambaliya,Akhilesh Ambaliya,Richa Ambaliya,NeerajAmbaliya,1988-09-11,Female,O+,2nd Floor Centre Point  Above Pizza Hut Circus Avenue Satara Maharashtra 413801,"Mahashakti All India Transport Co.BG- 238, BG, Sanjay Gandhi Transport Nagar, New Delhi,  110042","2nd Floor Centre Point, Above Pizza Hut Circus Avenue,Satara,Maharashtra-413801",ZDQJN4767H,687413507687,0,303007823837,,9024389345,aara@fakemail.om,Indian,,,1988,33
69,Company KYC,,Deepa Mahesh Ankita Dhale,Mahesh Dhale,Ankita Dhale,Rajendra Dhale,1976-12-20,Female,O+,18  Civic Centre  Khandelwal Complex  Opp Prabhu Vandana Talkies Nagpur  Maharashtra 425203,"Bsquare - IT Software Companies E 57/ GF I, Abul Fazal Enclave, Part-1 Block D, Jamia Nagar, Okhla, New Delhi, Delhi 110025","18, Civic Centre, Khandelwal Complex, Opp Prabhu Vandana Talkies,Nagpur, Maharashtra-425203",XSDGD4836N,606622638287,0,602043406745,,9034020143,dmad@fakemail.com,Indian,,,1976,45
70,Company KYC,,More Hitesh Shahil Sikha,Shahil More,Sikha More,Neetu More,1986-04-21,Male,AB-,330  Goshamahal Road  Begum Baza Lonavala Maharashtra 401074,"Groz Beckert Asia Pvt Ltd 133-135, Phase I, Industrial Area, Chandigarh, 160002","330, Goshamahal Road, Begum Baza,Lonavala,Maharashtra-401074",DHTCF0761E,987254829655,0,95252142585,,9757443976,mhss@fakemail.com,Indian,,,1986,35
71,Company KYC,,Saniya Akhil Ritu Maniyar,Akhil Maniyar,Ritu Maniyar,NirajManiyar,1988-07-24,Female,B+,Plot No 430A  Industrial Area  Phase II Satara Maharashtra 413801,"Metal Seam Co. Pvt. Ltd.B-6, Talkatora Rd, Talkatora, Lucknow, Uttar Pradesh 226009","Plot No 430A, Industrial Area, Phase II,Satara,Maharashtra-413801",QJNZD9767H,687476871350,0,943007823849,,9024389334,sar@fakemail.com,Indian,,,1988,33
72,Company KYC,,Anita Manish Archna Dhale,Manish Dhale,Archna Dhale,Rakesh Dhale,1989-05-23,Female,O+,10  Patrakar Colony Vidhansabha Road Rajiv Nagar Nagpur  Maharashtra 425203,"Cyient Limited Plot No. - 7, Dadri Main Rd, Noida Special Economy Zone, sec 82, Phase-2, Noida, Uttar Pradesh 201305","10, Patrakar Colony,Vidhansabha Road,Rajiv Nagar,Nagpur, Maharashtra-425203",DGDXS8346N,68287602263,0,9120434067179,,9034020173,amad@fakemail.com,Indian,,,1989,32
73,Company KYC,,Sharma Vishal Shailesh ,Shailesh Sharma,Sania Sharma,Niharika Sharma,1986-04-21,Male,AB-,111 Pettah Jn  Anayara Road Lonavala Maharashtra 411074,"Karnataka State Construction Corporation Limited 1st Block, Rajaji Nagar, Rajaji Nagar, Bengaluru, Karnataka 560010","111,Pettah Jn, Anayara Road,Lonavala,Maharashtra-411074",DHTHG9631E,987254829745,0,9525214254421,,9757003976,svs@fakemail.com,Indian,,,1986,35
74,Company KYC,,Sikha Anuj Renu Rathor,Anuj Rathor,Renu Rathor,Navjot  Rathor,1988-07-24,Female,AB+,102 Truck Parking  AB Rd  Satara Maharashtra 413844,"Karnataka State Tourism Development Corporation,BMTC bus stand building, Ground Floor, Yeshwanthpur, Bangalore - 560022","102 Truck Parking, AB Rd, Satara,Maharashtra-413844",SHGJL4729H,687476871397,0,943007820009,,9862389334,sarr@fakemail.com,Indian,,,1988,33
75,Company KYC,,Anju Mahendra Abhilasha Singh,Mahendra Singh,Abhilasha Singh,Ravi Singh,1989-05-23,Female,O+,P2  Awadh Puri  Opposite Ram Mandir Bhushawal  Maharashtra 425260,"AVA Systems - Mobile Signal & Network Booster Company in Jaipur E-62 Govindpuri, Ram Nagar, Sodala, Jaipur, Rajasthan 302019","P2, Awadh Puri, Opposite Ram Mandir,Bhushawal, Maharashtra-425260",DGSXY8341N,67287602241,0,9120000067179,,9934028173,amas@fakemail.com,Indian,,,1989,32
76,Company KYC,,Shirke Vaasu Satish ,Satish Shirke,Sunita Shirke,Nirja Shirke,1986-05-21,Male,AB-,Plot No 51 A  Ranjana Enclav Lonavala Maharashtra 411074,"Quality Manufacturing Company No. 5, Subhash Estate, Oshiwara Bridge Lane, Oshiwara, S., V. Road, Jogeshwari, Mumbai, Maharashtra 400102","Plot No-51 A, Ranjana Enclav,Lonavala,Maharashtra-411074",DHTIG9639E,987250829740,0,9520004254421,,9997003976,sv@fakemail.com,Indian,,,1986,35
77,Company KYC,,Rathor Shivani Aniket ,Aniket Rathor,Rekha Rathor,Noval  Rathor,1986-08-24,Female,AB+,B 89  New Vishwakarma Nagar Satara Maharashtra 413844,"ALL INDIA PAPER CO.183, 1st Floor, Bazar Gate, Perin Nariman St, Borabazar Precinct, Ballard Estate, Fort, Mumbai, Maharashtra 400001","B,89, New Vishwakarma Nagar,Satara,Maharashtra-413844",YHGJL6726H,680006871397,0,943407820709,,9800389334,rsa@fakemail.com,Indian,,,1986,35
78,Company KYC,,Aakriti Mohit Aabhas Sonar,Mohit Sonar,Aabhas Sonar,RajeevSonar,1988-05-23,Female,O+,120 Okay PLUS House  Kiran Path  Suraj Nagar Bhushawal  Maharashtra 425261,"All India Surgical Company Raja Rammohan Roy Rd, Prarthana Samaj, Khetwadi, Girgaon, Mumbai, Maharashtra 400004","120,Okay PLUS House, Kiran Path, Suraj Nagar Bhushawal, Maharashtra-425261",YGSXY8348N,67200602241,0,9120055067179,,9034028173,amas@fakemail.com,Indian,,,1988,33
79,Company KYC,,Thakkar Daksh Sushil,SushilThakkar,Savita Thakkar,Niharika Thakkar,1986-06-21,Male,B+,8/9  Shreeji Estate  Veraval Main Rd  Opp Sumangal Casting Lonavala Maharashtra 411374,"Daeshan trading India pvt Ltd Kashinjali Complex, Shop No.5, Aagashi Road, Bristol. Vitthal Mandir, Opp., HDFC, Thane, Maharashtra 400202","8/9, Shreeji Estate, Veraval Main Rd, Opp Sumangal Casting,Lonavala,Maharashtra-411374",HTIGD9039F,577250829740,0,1520004254423,,9870552789,tds@fakemail.com,Indian,,,1986,35
80,Company KYC,,Choubey Jyoti Ankit ,Ankit Choubey,Rekha Choubey,Nilesh  Choubey,1986-09-24,Female,A+,B 33  Site   1  B S Road Indl Area Satara Maharashtra 413843,"EcoEat India Pvt. Ltd Gala No.1, House No:4157 Nr. Skay Hotel Vanganpada, Pelhar, Vasai-Virar, Maharashtra 401202","B 33, Site - 1, B S Road Indl Area,Satara,Maharashtra-413843",HGJYL6723H,280006871392,0,243407820729,,8800389338,cja@fakemail.com,Indian,,,1986,35
81,Company KYC,,Pooja Mahipal Abhilasha Sonar,Mahipal Sonar,Abhilasha Sonar,Rajiv Sonar,1988-05-14,Female,B+,13/17  4th Floor  Kanchan Bhawan  Rajendra Nagar  Bhushawal  Maharashtra 475261,"Chemiline intermids india pvt. Ltd. Plot no. 47 sector II, The vasai taluka indl co-op estate, Gavraipada Rd, Vasai East, Vasai-Virar, Maharashtra 401208","13/17, 4th Floor, Kanchan Bhawan, Rajendra Nagar, Bhushawal, Maharashtra-475261",GSXYY5348N,77200602247,0,3120055067173,,6034028176,pma@fakemail.com,Indian,,,1988,33
82,Company KYC,,Thakkar Ranvir Surendra,SurendraThakkar,Sarita Thakkar,Neelu Thakkar,1986-02-21,Male,B+,Plot No 25  Institutional Area Sec 27 Lonavala Maharashtra 433374,"3Pillar Global Noida CANDOR TECHSPACE B-2 Sector 62 Tower 3, Noida, Uttar Pradesh 201309","Plot No 25, Institutional Area,Sec 27,Lonavala,Maharashtra-433374",DBIGD9439B,347250829740,0,1520994254423,,9870552999,trs@fakemail.com,Indian,,,1986,35
83,Company KYC,,Keshwa Asmita Anurudh ,Anurudh Keshwa,Rakhi Keshwa,Rajvir  Keshwa,1986-09-24,Female,A+,38  Avishkar Complex  Old Padra Road Satara Maharashtra 453843,"Stable Packaging Pvt. Ltd.Noida Special Economy Zone, Block A, Sector 81, Noida, 201305","38, Avishkar Complex, Old Padra Road,Satara,Maharashtra-453843",DCJYL1723C,340006871392,0,243997820729,,8990389338,kaa@fakemail.com,Indian,,,1986,35
84,Company KYC,,Beena Mahesh Asmita Samuel,Mahesh Samuel,Asmita Samuel,Krishan Samuel,1988-05-24,Female,B+,461  Apmc Mkt   1  central Facility Bldg No  Phase 2  Sector 19  Bhushawal  Maharashtra 475001,"Cyient Limited Plot No. - 7, Dadri Main Rd, Noida Special Economy Zone, sec 82, Phase-2, Noida, Uttar Pradesh 201305","461, Apmc Mkt - 1 ,central Facility Bldg No, Phase 2, Sector 19, Bhushawal, Maharashtra-475001",DRXYY4348R,34200602247,0,3120995067173,,6034998176,bmas@fakemail.com,Indian,,,1988,33
85,Company KYC,,Variava Rishi Jitendra,JitendraVariava,Sarita Variava,Kamna Variava,1986-02-21,Male,B+,1301 Maa Enrich Jangla Nagar Near Bank of Maharashtra Lonavala Maharashtra 433374,"Sharangdhar Pharmaceuticals Pvt. Ltd. Pune 36-A, Shivmangal Society, 1535, Sadashiv Peth,, Tilak Road, Tilak Smarak Bylane, Perugate, Sadashiv Peth, Pune, Maharashtra 411030","1301,Maa Enrich,Jangla Nagar,Near Bank of Maharashtra,Lonavala,Maharashtra-433374",KDBIG3439B,707250829740,0,3100994254423,,9870352999,vrj@fakemail.com,Indian,,,1986,35
86,Company KYC,,Variava Riddhi Anil,JitendraVariava,Rakhi Variava,Rajvir  Variava,1986-09-24,Female,A+,204  Nimbalkar Chambers  Kharivav Road  Dandia Bazar Satara Maharashtra 453843,"Eisen Pharmaceuticals 34/7 Erandwana, Near Deenanath Mangeshkar Hospital, opposite IDBI Bank, Pune, Maharashtra 411004","204, Nimbalkar Chambers, Kharivav Road, Dandia Bazar,Satara,Maharashtra-453843",JYLDC7723C,700006871392,0,347997820729,,8995089338,vra@fakemail.com,Indian,,,1986,35
87,Company KYC,,Vrushti Mahesh Riddhi Limbachiya,Mahesh Limbachiya,Riddhi Limbachiya,Krishan Limbachiya,1988-05-24,Female,B+,205  Hari Om Nagar Sector 21  Plot No 8 Bhushawal  Maharashtra 475026,"MATSON PHARMA PVT.LTD A-4, 801 KumarPrimavera Society, Sai Nathan Nagar, Wadgaon Sheri, Pune, Maharashtra 411014","205, Hari Om Nagar Sector 21, Plot No 8,Bhushawal, Maharashtra-475026",XYYDR1348R,702506022407,0,3420995067173,,6504998176,vmrl@fakemail.com,Indian,,,1988,33
88,Company KYC,,Variava Janhit Chandrapal,Chandrapal Variava,Sarita Variava,Khushi Variava,1986-02-27,Male,B+,12  1st Fl  174  Gold Mohur  Princess Street  Chira Bazar  Lonavala Maharashtra 223374,"Kompress Delhi 2E/6 Moti Bhawan, Jhandewalan Extension, Jhandewalan, New Delhi, Delhi 110055","12, 1st Fl, 174, Gold Mohur, Princess Street, Chira Bazar ,Lonavala,Maharashtra-223374",HDBIG4439B,647250829740,0,6400994254423,,6470352999,vjc@fakemail.com,Indian,,,1986,35
89,Company KYC,,Sharma Sarika Dinesh ,Dinesh Sharma,Shilpa Sharma,Manoj Sharma,1986-09-24,Female,A+,56/333  Mahavir Chmbs  Samuel Street  Nagdevi Satara Maharashtra 363843,"Ozg Back Office (Backend) Jobs Consultant 35, Main Patel Rd, Block 2, East Patel Nagar, Patel Nagar, New Delhi, Delhi 110008","56/333, Mahavir Chmbs, Samuel Street, Nagdevi,Satara,Maharashtra-363843",HYLDC7723C,640006871392,0,647997820729,,6495089338,ssd@fakemail.com,Indian,,,1986,35
90,Company KYC,,Vaishali Srikant Arpita Limbachiya,Srikant Limbachiya,Arpita Limbachiya,Chetan Limbachiya,1990-05-24,Female,B+,1  Jawahar Kunj  Daftari Road  Shivaji Chowk Bhushawal  Maharashtra 545026,"EPFO Head Office 14 Bhavishya Nidhi bhawan, Bhikaji Cama Place, Rama Krishna Puram, New Delhi, Delhi 110066","1, Jawahar Kunj, Daftari Road, Shivaji Chowk,Bhushawal, Maharashtra-545026",HYYDR5348R,642506022407,0,6420995067173,,6404998176,vsal@fakemail.com,Indian,,,1990,31
91,Company KYC,,Mathur Manoj Vivek,Vivek Mathur,Anjli Mathur,Megha Mathur,1986-02-27,Male,A+,911  Tulsiani Chambers Lonavala Maharashtra 223374,"Lace india company C90, C Blook, Sector 10, Noida, Uttarpradesh 201301","911, Tulsiani Chambers,Lonavala,Maharashtra-223374",ATBIG4454B,432250829740,0,6400994254432,,4320352999,mvm@gmail.com,Indian,,,1986,35
92,Company KYC,,Jain Sarika Rekha Deepak ,Deepak Jain,Rekha Jain,Manoj Jain,1986-09-24,Female,A+,79  M G Road  Raja Rammohan Roy Satara Maharashtra 363843,"Emerson Automation Solutions Tower A, Windsor IT Park, A-1, Sector 125, Noida, Uttar Pradesh 201301","79, M G Road, Raja Rammohan Roy,Satara,Maharashtra-363843",AXLDC3723A,432006871392,0,647997820432,,4325089338,jsrd@fakemail.com,Indian,,,1986,35
93,Company KYC,,Vaishali Srikant Arpita Verma,Srikant Verma,Arpita Verma,Chetan Verma,1991-07-26,Female,O+,149/1  M K Hardware  H Cross Sampige Main Road Bhushawal  Maharashtra 545026,"Control Electric Co. Pvt. LtdA80, Sector 80, Phase-2, Noida, Uttar Pradesh 201305","149/1, M K Hardware, H Cross Sampige Main Road,Bhushawal, Maharashtra-545026",AZYDR6848Z,432506022407,0,6420995067432,,4324998176,vsav@gmail.com,Indian,,,1991,30
94,Company KYC,,Verma Akash Vivek,Vivek Verma,Anjli Verma,Meghna Verma,1987-02-27,Male,A+,56  1st Floor  Ahmed Oomerbhai Bldg  Lonavala Maharashtra 563374,"West Bengal Power distribution co Shibtala, Becharhat P, West Bengal 713101","56, 1st Floor, Ahmed Oomerbhai Bldg, Lonavala,Maharashtra-563374",NTSIG4454B,432250829536,0,5360994254432,,4320352536,mvm@gmail.com,Indian,,,1987,34
95,Company KYC,,Jain Priyanka Rekha Deepak ,Deepak Jain,Rekha Jain,Nitin Jain,1984-09-24,Female,A+,53  Mukhram Kanoria Road Satara Maharashtra 363843,"West Bengal Supply Agency 35, Armenian St, Kesoram Katra, Bortola, B.B.D. Bagh, Kolkata, West Bengal 700001","53, Mukhram Kanoria Road,Satara,Maharashtra-363843",NTSDC3723A,432006871536,0,536997820432,,4325089536,jsrd@fakemail.com,Indian,,,1984,37
96,Company KYC,,Tanu Srikant Arpita Verma,Srikant Verma,Arpita Verma,Dev Verma,1995-07-26,Female,O+,710 Nr Hira Monica Marriage Bhushawal  Maharashtra 545026,"Mechanical Engineering Company 14, 1/1, Salkia, Howrah, West Bengal 711106","710,Nr Hira Monica Marriage,Bhushawal, Maharashtra-545026",NTWDR6848Z,432506022536,0,5360995067432,,4324998536,vsav@gmail.com,Indian,,,1995,26
97,Company KYC,,Verma Aakshit Kapil,Kapil Verma,Sushma Verma,Megha Verma,1985-02-27,Male,A+,D 9  Shah Ind Area  New Chandra  Veera Desai Rd Lonavala Maharashtra 563374,"B C Oswal & Co 324, Raviwar Peth, Opp: Subhanshah Darga, Pune, Maharashtra 411002","D-9, Shah Ind Area, New Chandra, Veera Desai Rd,Lonavala,Maharashtra-563374",OLSIG4451B,612250829561,0,5360994254400,,9470352536,avp@fakemail.com,Indian,,,1985,36
98,Company KYC,,Jain Pankaj Rekha Dilip ,Dilip Jain,Rekha Jain,Archna Jain,1984-09-21,Male,A+,B/3 Rajhansa Soceity  Near Best Depot Satara Maharashtra 363843,"VNS Group of CompanyOffice No. 11, Shubham Society, 476 Narayan Peth, Near Lokhande Talim Chowk, Pune, Maharashtra 411030","B/3 Rajhansa Soceity, Near Best Depot Satara,Maharashtra-363843",OMSDC2723A,612006871524,0,536997820100,,9625089536,jprd@fakemail.com,Indian,,,1984,37
99,Company KYC,,Abhinash Suraj Arpita Verma,Suraj Verma,Arpita Verma,Deepika Verma,1995-07-21,Male,O+,Room No 152  5  Ashirwad Indl estate  Ram Mandir Road Bhushawal  Maharashtra 545026,"Advantage Advertising Company Pune MG Road, beside HUNS Electronics, Camp, Pune, Maharashtra 411001","Room No.152, 5, Ashirwad Indl.estate, Ram Mandir Road,Bhushawal, Maharashtra-545026",OBWDR1848Z,612506022554,0,5360995060032,,9624998536,asav@fakemail.com,Indian,,,1995,26
100,Company KYC,,Verma Vivek Anil,Anil Verma,Rani Verma,Soni Verma,1984-01-21,Male,A+,678/2 Chak Raghunath  Jhilmil Colony Lonavala Maharashtra 563374,"Surya Engineering Company No. 2, Dr. R. N. Tagore Road, Dunlop & Dakhineshwar, Kolkata, 700076","678/2 Chak Raghunath, Jhilmil Colony Lonavala,Maharashtra-563374",ERSIG4451B,702250829561,0,7060994254400,,5570352536,vva@fakemail.com,Indian,,,1984,37
101,Company KYC,,Jain Rajiv Rekha Vijay ,Vijay Jain,Rekha Jain,Archna Jain,1984-09-17,Male,O+,671a  Railway Quarter Satara Maharashtra 363843,"R B Agarwalla and Company 6th Floor, 2/6 Sarat Bose Road Central Plaza, Suite # 606, Kolkata, West Bengal 700020","671a, Railway Quarter,Satara,Maharashtra-363843",UISDC2723A,702006871524,0,706997820100,,5525089536,jrrv@fakemail.com,Indian,,,1984,37
102,Company KYC,,Ankur Suraj Piryali Verma,Suraj Verma,Piryali Verma,Leela Verma,1995-07-14,Male,O+,67a Hewat Road  Bhushawal  Maharashtra 545026,"Calcutta Plastic Company 21, Synagogue St, China Bazar, Kolkata, West Bengal 700001","67a Hewat Road, Bhushawal, Maharashtra-545026",SDWDR1848Z,702506022554,0,7060995060032,,5524998536,aspv@fakemail.com,Indian,,,1995,26
103,Company KYC,,Tapkire Amar Babalu,Babalu Tapkire,Rani Tapkire,Meenu Tapkire,1984-01-21,Male,A+,1195 Fergusson Col  Tukaram Padulka Lonavala Maharashtra 563374,"Silicon Sealants628, Vidhayadharji Ka Rasta, Tripoliya Bazar, Tripoliya Bazar, Jaipur, Rajashtan 302002","1195 Fergusson Col, Tukaram Padulka Lonavala,Maharashtra-563374",BVCIG4456C,704850829561,0,7060994254475,,5570352583,tab@fakemail.com,Indian,,,1984,37
104,Company KYC,,Gupta Amit Sushila Vijay ,Vijay Gupta,Sushila Gupta,Laxmi Gupta,1984-09-17,Male,O+,67  Hemu Classic Bldg  S V Road Solapur Maharashtra 663843,"Ferring Pharmaceuticals Jaipur Unnamed Road, Hawa Sadak, Sharma Colony, Bais Godam, Jaipur, Rajasthan 302006","67, Hemu Classic Bldg, S V Road,Solapur,Maharashtra-663843",ZLSDC2723L,702486871524,0,706997820175,,8325089583,gasv@fakemail.com,Indian,,,1984,37
105,Company KYC,,Shubham Ankit Payal Tapkire,Ankit Tapkire,Payal Tapkire,Lalita Tapkire,1995-08-14,Male,O+,10  Konkan Nagar  Hit Niketan J M RdBhushawal  Maharashtra 745026,"India Engineering Company Shop no, 160, Sansarchandra Rd, near City Centre, Pink City, Jaipur, Rajasthan 302001","10, Konkan Nagar, Hit Niketan J M RdBhushawal, Maharashtra-745026",KJWDR6848J,704806022554,0,7060995067532,,8324998533,sapt@fakemail.com,Indian,,,1995,26
106,Company KYC,,Tapkire Atul Balvir,Balvir Tapkire,Rajkumari Tapkire,Sarika Tapkire,1984-01-21,Male,A+,145 Fergusson Col  Tukaram Padulka Lonavala Maharashtra 563374,"Silicon Sealants628, Vidhayadharji Ka Rasta, Tripoliya Bazar, Tripoliya Bazar, Jodhpur, Rajashtan 202002","145 Fergusson Col, Tukaram Padulka Lonavala,Maharashtra-563374",BVCIG4621K,734850829563,0,7330994254475,,7170352583,tab@fakemail.com,Indian,,,1984,37
107,Company KYC,,Gupta Ankit Sikha Vijay ,Vijay Gupta,Sikha Gupta,Nilam Gupta,1984-09-17,Male,O+,475  S V Road Solapur Maharashtra 663843,"Ferring Pharmaceuticals Jaipur Unnamed Road, Hawa Sadak, Sharma Colony, Bais Godam,Bharatpur, Rajasthan 302145","475  S V Road,Solapur,Maharashtra-663843",ZLSDC2780J,742486871523,0,736997820175,,7125089583,gasv@fakemail.com,Indian,,,1984,37
108,Company KYC,,Kapil Ankit Priynka Tapkire,Ankit Tapkire,Priynka Tapkire,Leelawati Tapkire,1995-08-14,Male,O+,101  Konkan Nagar J M Rd Bhushawal  Maharashtra 745026,"India Engineering Company Shop no, 160, Sansarchandra Rd, near City Centre, Pink City, Ganganagar, Rajasthan 302451","101, Konkan Nagar,J M Rd,Bhushawal, Maharashtra-745026",KJWDR6386H,744806022553,0,7260995067532,,7124998533,kapt@fakemail.com,Indian,,,1995,26
109,Company KYC,,Soni Abhishek Kapil,Kapil Soni,Jaidevi Soni,Pooja Soni,1984-04-21,Male,A+,214  Ahata Meer Bukhari Pune Road Lonavala Maharashtra 623374,"Bombay Ammonia & Chemicals Company Chystal Paradise, Themal, 405, 4th Floor, Opposite Reliance Fresh, V D Road, Andheri West, 400053","214, Ahata Meer Bukhari,Pune Road Lonavala,Maharashtra-623374",CIGBV4645K,712250829563,0,1220994254475,,7122352583,sak@fakemail.com,Indian,,,1984,37
110,Company KYC,,Gupta Neeraj Piriti Akash ,Akash Gupta,Piriti Gupta,Nilam Gupta,1989-09-17,Male,O+,46 Anusuya Apt Opp Rly Station Solapur Maharashtra 612843,"Vacuum Forming Bhim Nagar, Andheri East, Andheri, Maharashtra 400053","46 Anusuya Apt,Opp Rly Station,Solapur,Maharashtra-612843",SDCZL8780J,712586871523,0,731257820175,,7121269583,gnpa@fakemail.com,Indian,,,1989,32
111,Company KYC,,Adesh Neeraj Priynka Soni,Neeraj Soni,Priynka Soni,Laveena Soni,1991-08-14,Male,O+,112  Guru Nanak Pura  Civil Lines Manmad  Maharashtra 664120,"Taj Pharma Azad Nagar Post office, Andheri (w) Maharashtra 400053","112, Guru Nanak Pura, Civil Lines,Manmad, Maharashtra-664120",WDRKJ5886H,712306022553,0,7260995067123,,7112398533,anps@fakemail.com,Indian,,,1991,30
112,Company KYC,,Soni Pooja Mithla Kapil,Kapil Soni,Mithla Soni,Abhishek Soni,1984-04-21,Female,O+,186e  Bhai Randhir Singh N Pune Road Lonavala Maharashtra 623374,"All India Transport CoMadanayakahalli, Bengaluru,Karnataka 562162","186e, Bhai Randhir Singh N Pune Road Lonavala,Maharashtra-623374",CIGBV4546K,824250829563,0,8240994254475,,8242352583,spmk@fakemail.com,Indian,,,1984,37
113,Company KYC,,Gupta Niharika Piriti Amit ,Amit Gupta,Piriti Gupta,Jitendra Gupta,1989-09-17,Female,A+,Plot No 430A  Industrial Area  Phase II Solapur Maharashtra 612843,"All karnataka waterproofing.coRajiv Gandhi Nagar, Near Masjid, HSR Layout, 7th, Sector, Bangalore, Bengaluru, Karnataka 560068","Plot No 430A, Industrial Area, Phase II,Solapur,Maharashtra-612843",SDCZL8087J,824586871523,0,823257820175,,8241269583,gnpa@fakemail.com,Indian,,,1989,32
114,Company KYC,,Kavita Rajendra Priynka Soni,Rajendra Soni,Priynka Soni,Lokesh Soni,1991-08-14,Female,AB+,Plot No 6  Sec 23  Krishi Bazaars Manmad  Maharashtra 664120,"Zamil Plastics Sharief Building, Opposite-RTO Complex, Yeshwanthpur, Bengaluru, Karnataka 560022","Plot No 6, Sec-23, Krishi Bazaars,Manmad, Maharashtra-664120",WDRKJ8658H,824306022553,0,7260995067824,,8242398533,krps@fakemail.com,Indian,,,1991,30
